start	end	type
cpd:C14781;1551	cpd:C14782	type4
1553	cpd:C14781;1553	type2
cpd:C14781	cpd:C14781;1553	type3
cpd:C14781;1553	cpd:C14782	type4
1558	cpd:C14781;1558	type2
cpd:C14781	cpd:C14781;1558	type3
cpd:C14781;1558	cpd:C14782	type4
1562	cpd:C14781;1562	type2
cpd:C14781	cpd:C14781;1562	type3
cpd:C14781;1562	cpd:C14782	type4
1564	cpd:C14781;1564	type2
cpd:C14781	cpd:C14781;1564	type3
cpd:C14781;1564	cpd:C14782	type4
1565	cpd:C14781;1565	type2
cpd:C14781	cpd:C14781;1565	type3
cpd:C14781;1565	cpd:C14782	type4
1572	cpd:C14781;1572	type2
cpd:C14781	cpd:C14781;1572	type3
cpd:C14781;1572	cpd:C14782	type4
1573	cpd:C14781;1573	type2
cpd:C14781	cpd:C14781;1573	type3
cpd:C14781;1573	cpd:C14782	type4
1577	cpd:C14781;1577	type2
cpd:C14781	cpd:C14781;1577	type3
cpd:C14781;1577	cpd:C14782	type4
1579	cpd:C14781;1579	type2
cpd:C14781	cpd:C14781;1579	type3
cpd:C14781;1579	cpd:C14782	type4
1580	cpd:C14781;1580	type2
cpd:C14781	cpd:C14781;1580	type3
cpd:C14781;1580	cpd:C14782	type4
199974	cpd:C14781;199974	type2
cpd:C14781	cpd:C14781;199974	type3
cpd:C14781;199974	cpd:C14782	type4
260293	cpd:C14781;260293	type2
cpd:C14781	cpd:C14781;260293	type3
cpd:C14781;260293	cpd:C14782	type4
284541	cpd:C14781;284541	type2
cpd:C14781	cpd:C14781;284541	type3
cpd:C14781;284541	cpd:C14782	type4
29785	cpd:C14781;29785	type2
cpd:C14781	cpd:C14781;29785	type3
cpd:C14781;29785	cpd:C14782	type4
57834	cpd:C14781;57834	type2
cpd:C14781	cpd:C14781;57834	type3
cpd:C14781;57834	cpd:C14782	type4
64816	cpd:C14781;64816	type2
cpd:C14781	cpd:C14781;64816	type3
cpd:C14781;64816	cpd:C14782	type4
66002	cpd:C14781;66002	type2
cpd:C14781	cpd:C14781;66002	type3
cpd:C14781;66002	cpd:C14782	type4
100861540	cpd:C14782;100861540	type2
cpd:C14782	cpd:C14782;100861540	type3
cpd:C14782;100861540	cpd:C14781	type4
107987478	cpd:C14782;107987478	type2
cpd:C14782	cpd:C14782;107987478	type3
cpd:C14782;107987478	cpd:C14781	type4
107987479	cpd:C14782;107987479	type2
cpd:C14782	cpd:C14782;107987479	type3
cpd:C14782;107987479	cpd:C14781	type4
11283	cpd:C14782;11283	type2
cpd:C14782	cpd:C14782;11283	type3
cpd:C14782;11283	cpd:C14781	type4
1543	cpd:C14782;1543	type2
cpd:C14782	cpd:C14782;1543	type3
cpd:C14782;1543	cpd:C14781	type4
1544	cpd:C14782;1544	type2
cpd:C14782	cpd:C14782;1544	type3
cpd:C14782;1544	cpd:C14781	type4
1545	cpd:C14782;1545	type2
cpd:C14782	cpd:C14782;1545	type3
cpd:C14782;1545	cpd:C14781	type4
1551	cpd:C14782;1551	type2
cpd:C14782	cpd:C14782;1551	type3
cpd:C14782;1551	cpd:C14781	type4
1553	cpd:C14782;1553	type2
cpd:C14782	cpd:C14782;1553	type3
cpd:C14782;1553	cpd:C14781	type4
1558	cpd:C14782;1558	type2
cpd:C14782	cpd:C14782;1558	type3
cpd:C14782;1558	cpd:C14781	type4
1562	cpd:C14782;1562	type2
cpd:C14782	cpd:C14782;1562	type3
cpd:C14782;1562	cpd:C14781	type4
1564	cpd:C14782;1564	type2
cpd:C14782	cpd:C14782;1564	type3
cpd:C14782;1564	cpd:C14781	type4
1565	cpd:C14782;1565	type2
cpd:C14782	cpd:C14782;1565	type3
cpd:C14782;1565	cpd:C14781	type4
1572	cpd:C14782;1572	type2
cpd:C14782	cpd:C14782;1572	type3
cpd:C14782;1572	cpd:C14781	type4
1573	cpd:C14782;1573	type2
cpd:C14782	cpd:C14782;1573	type3
cpd:C14782;1573	cpd:C14781	type4
1577	cpd:C14782;1577	type2
cpd:C14782	cpd:C14782;1577	type3
cpd:C14782;1577	cpd:C14781	type4
1579	cpd:C14782;1579	type2
cpd:C14782	cpd:C14782;1579	type3
cpd:C14782;1579	cpd:C14781	type4
1580	cpd:C14782;1580	type2
cpd:C14782	cpd:C14782;1580	type3
cpd:C14782;1580	cpd:C14781	type4
199974	cpd:C14782;199974	type2
cpd:C14782	cpd:C14782;199974	type3
cpd:C14782;199974	cpd:C14781	type4
260293	cpd:C14782;260293	type2
cpd:C14782	cpd:C14782;260293	type3
cpd:C14782;260293	cpd:C14781	type4
284541	cpd:C14782;284541	type2
cpd:C14782	cpd:C14782;284541	type3
cpd:C14782;284541	cpd:C14781	type4
29785	cpd:C14782;29785	type2
cpd:C14782	cpd:C14782;29785	type3
cpd:C14782;29785	cpd:C14781	type4
57834	cpd:C14782;57834	type2
cpd:C14782	cpd:C14782;57834	type3
cpd:C14782;57834	cpd:C14781	type4
64816	cpd:C14782;64816	type2
cpd:C14782	cpd:C14782;64816	type3
cpd:C14782;64816	cpd:C14781	type4
66002	cpd:C14782;66002	type2
cpd:C14782	cpd:C14782;66002	type3
cpd:C14782;66002	cpd:C14781	type4
100861540	cpd:C14813;100861540	type2
cpd:C14813	cpd:C14813;100861540	type3
cpd:C14813;100861540	cpd:C14814	type4
107987478	cpd:C14813;107987478	type2
cpd:C14813	cpd:C14813;107987478	type3
cpd:C14813;107987478	cpd:C14814	type4
107987479	cpd:C14813;107987479	type2
cpd:C14813	cpd:C14813;107987479	type3
cpd:C14813;107987479	cpd:C14814	type4
11283	cpd:C14813;11283	type2
cpd:C14813	cpd:C14813;11283	type3
cpd:C14813;11283	cpd:C14814	type4
1543	cpd:C14813;1543	type2
cpd:C14813	cpd:C14813;1543	type3
cpd:C14813;1543	cpd:C14814	type4
1544	cpd:C14813;1544	type2
cpd:C14813	cpd:C14813;1544	type3
cpd:C14813;1544	cpd:C14814	type4
1545	cpd:C14813;1545	type2
cpd:C14813	cpd:C14813;1545	type3
cpd:C14813;1545	cpd:C14814	type4
1551	cpd:C14813;1551	type2
cpd:C14813	cpd:C14813;1551	type3
cpd:C14813;1551	cpd:C14814	type4
1553	cpd:C14813;1553	type2
cpd:C14813	cpd:C14813;1553	type3
cpd:C14813;1553	cpd:C14814	type4
1558	cpd:C14813;1558	type2
cpd:C14813	cpd:C14813;1558	type3
cpd:C14813;1558	cpd:C14814	type4
1562	cpd:C14813;1562	type2
cpd:C14813	cpd:C14813;1562	type3
cpd:C14813;1562	cpd:C14814	type4
1564	cpd:C14813;1564	type2
cpd:C14813	cpd:C14813;1564	type3
cpd:C14813;1564	cpd:C14814	type4
1565	cpd:C14813;1565	type2
cpd:C14813	cpd:C14813;1565	type3
cpd:C14813;1565	cpd:C14814	type4
1572	cpd:C14813;1572	type2
cpd:C14813	cpd:C14813;1572	type3
cpd:C14813;1572	cpd:C14814	type4
1573	cpd:C14813;1573	type2
cpd:C14813	cpd:C14813;1573	type3
cpd:C14813;1573	cpd:C14814	type4
1577	cpd:C14813;1577	type2
cpd:C14813	cpd:C14813;1577	type3
cpd:C14813;1577	cpd:C14814	type4
1579	cpd:C14813;1579	type2
cpd:C14813	cpd:C14813;1579	type3
cpd:C14813;1579	cpd:C14814	type4
1580	cpd:C14813;1580	type2
cpd:C14813	cpd:C14813;1580	type3
cpd:C14813;1580	cpd:C14814	type4
199974	cpd:C14813;199974	type2
cpd:C14813	cpd:C14813;199974	type3
cpd:C14813;199974	cpd:C14814	type4
260293	cpd:C14813;260293	type2
cpd:C14813	cpd:C14813;260293	type3
cpd:C14813;260293	cpd:C14814	type4
284541	cpd:C14813;284541	type2
cpd:C14813	cpd:C14813;284541	type3
cpd:C14813;284541	cpd:C14814	type4
29785	cpd:C14813;29785	type2
cpd:C14813	cpd:C14813;29785	type3
cpd:C14813;29785	cpd:C14814	type4
57834	cpd:C14813;57834	type2
cpd:C14813	cpd:C14813;57834	type3
cpd:C14813;57834	cpd:C14814	type4
64816	cpd:C14813;64816	type2
cpd:C14813	cpd:C14813;64816	type3
cpd:C14813;64816	cpd:C14814	type4
66002	cpd:C14813;66002	type2
cpd:C14813	cpd:C14813;66002	type3
cpd:C14813;66002	cpd:C14814	type4
100861540	cpd:C14814;100861540	type2
cpd:C14814	cpd:C14814;100861540	type3
cpd:C14814;100861540	cpd:C14813	type4
107987478	cpd:C14814;107987478	type2
cpd:C14814	cpd:C14814;107987478	type3
cpd:C14814;107987478	cpd:C14813	type4
107987479	cpd:C14814;107987479	type2
cpd:C14814	cpd:C14814;107987479	type3
cpd:C14814;107987479	cpd:C14813	type4
11283	cpd:C14814;11283	type2
cpd:C14814	cpd:C14814;11283	type3
cpd:C14814;11283	cpd:C14813	type4
1543	cpd:C14814;1543	type2
cpd:C14814	cpd:C14814;1543	type3
cpd:C14814;1543	cpd:C14813	type4
1544	cpd:C14814;1544	type2
cpd:C14814	cpd:C14814;1544	type3
cpd:C14814;1544	cpd:C14813	type4
1545	cpd:C14814;1545	type2
cpd:C14814	cpd:C14814;1545	type3
cpd:C14814;1545	cpd:C14813	type4
1551	cpd:C14814;1551	type2
cpd:C14814	cpd:C14814;1551	type3
cpd:C14814;1551	cpd:C14813	type4
1553	cpd:C14814;1553	type2
cpd:C14814	cpd:C14814;1553	type3
cpd:C14814;1553	cpd:C14813	type4
1558	cpd:C14814;1558	type2
cpd:C14814	cpd:C14814;1558	type3
cpd:C14814;1558	cpd:C14813	type4
1562	cpd:C14814;1562	type2
cpd:C14814	cpd:C14814;1562	type3
cpd:C14814;1562	cpd:C14813	type4
1564	cpd:C14814;1564	type2
cpd:C14814	cpd:C14814;1564	type3
cpd:C14814;1564	cpd:C14813	type4
1565	cpd:C14814;1565	type2
cpd:C14814	cpd:C14814;1565	type3
cpd:C14814;1565	cpd:C14813	type4
1572	cpd:C14814;1572	type2
cpd:C14814	cpd:C14814;1572	type3
cpd:C14814;1572	cpd:C14813	type4
1573	cpd:C14814;1573	type2
cpd:C14814	cpd:C14814;1573	type3
cpd:C14814;1573	cpd:C14813	type4
1577	cpd:C14814;1577	type2
cpd:C14814	cpd:C14814;1577	type3
cpd:C14814;1577	cpd:C14813	type4
1579	cpd:C14814;1579	type2
cpd:C14814	cpd:C14814;1579	type3
cpd:C14814;1579	cpd:C14813	type4
1580	cpd:C14814;1580	type2
cpd:C14814	cpd:C14814;1580	type3
cpd:C14814;1580	cpd:C14813	type4
199974	cpd:C14814;199974	type2
cpd:C14814	cpd:C14814;199974	type3
cpd:C14814;199974	cpd:C14813	type4
260293	cpd:C14814;260293	type2
cpd:C14814	cpd:C14814;260293	type3
cpd:C14814;260293	cpd:C14813	type4
284541	cpd:C14814;284541	type2
cpd:C14814	cpd:C14814;284541	type3
cpd:C14814;284541	cpd:C14813	type4
29785	cpd:C14814;29785	type2
cpd:C14814	cpd:C14814;29785	type3
cpd:C14814;29785	cpd:C14813	type4
57834	cpd:C14814;57834	type2
cpd:C14814	cpd:C14814;57834	type3
cpd:C14814;57834	cpd:C14813	type4
64816	cpd:C14814;64816	type2
cpd:C14814	cpd:C14814;64816	type3
cpd:C14814;64816	cpd:C14813	type4
66002	cpd:C14814;66002	type2
cpd:C14814	cpd:C14814;66002	type3
cpd:C14814;66002	cpd:C14813	type4
100861540	cpd:C05966;100861540	type2
cpd:C05966	cpd:C05966;100861540	type3
cpd:C05966;100861540	cpd:C14781	type4
107987478	cpd:C05966;107987478	type2
cpd:C05966	cpd:C05966;107987478	type3
cpd:C05966;107987478	cpd:C14781	type4
107987479	cpd:C05966;107987479	type2
cpd:C05966	cpd:C05966;107987479	type3
cpd:C05966;107987479	cpd:C14781	type4
11283	cpd:C05966;11283	type2
cpd:C05966	cpd:C05966;11283	type3
cpd:C05966;11283	cpd:C14781	type4
1543	cpd:C05966;1543	type2
cpd:C05966	cpd:C05966;1543	type3
cpd:C05966;1543	cpd:C14781	type4
1544	cpd:C05966;1544	type2
cpd:C05966	cpd:C05966;1544	type3
cpd:C05966;1544	cpd:C14781	type4
1545	cpd:C05966;1545	type2
cpd:C05966	cpd:C05966;1545	type3
cpd:C05966;1545	cpd:C14781	type4
1551	cpd:C05966;1551	type2
cpd:C05966	cpd:C05966;1551	type3
cpd:C05966;1551	cpd:C14781	type4
1553	cpd:C05966;1553	type2
cpd:C05966	cpd:C05966;1553	type3
cpd:C05966;1553	cpd:C14781	type4
1558	cpd:C05966;1558	type2
cpd:C05966	cpd:C05966;1558	type3
cpd:C05966;1558	cpd:C14781	type4
1562	cpd:C05966;1562	type2
cpd:C05966	cpd:C05966;1562	type3
cpd:C05966;1562	cpd:C14781	type4
1564	cpd:C05966;1564	type2
cpd:C05966	cpd:C05966;1564	type3
cpd:C05966;1564	cpd:C14781	type4
1565	cpd:C05966;1565	type2
cpd:C05966	cpd:C05966;1565	type3
cpd:C05966;1565	cpd:C14781	type4
1572	cpd:C05966;1572	type2
cpd:C05966	cpd:C05966;1572	type3
cpd:C05966;1572	cpd:C14781	type4
1573	cpd:C05966;1573	type2
cpd:C05966	cpd:C05966;1573	type3
cpd:C05966;1573	cpd:C14781	type4
1577	cpd:C05966;1577	type2
cpd:C05966	cpd:C05966;1577	type3
cpd:C05966;1577	cpd:C14781	type4
1579	cpd:C05966;1579	type2
cpd:C05966	cpd:C05966;1579	type3
cpd:C05966;1579	cpd:C14781	type4
1580	cpd:C05966;1580	type2
cpd:C05966	cpd:C05966;1580	type3
cpd:C05966;1580	cpd:C14781	type4
199974	cpd:C05966;199974	type2
cpd:C05966	cpd:C05966;199974	type3
cpd:C05966;199974	cpd:C14781	type4
260293	cpd:C05966;260293	type2
cpd:C05966	cpd:C05966;260293	type3
cpd:C05966;260293	cpd:C14781	type4
284541	cpd:C05966;284541	type2
cpd:C05966	cpd:C05966;284541	type3
cpd:C05966;284541	cpd:C14781	type4
29785	cpd:C05966;29785	type2
cpd:C05966	cpd:C05966;29785	type3
cpd:C05966;29785	cpd:C14781	type4
57834	cpd:C05966;57834	type2
cpd:C05966	cpd:C05966;57834	type3
cpd:C05966;57834	cpd:C14781	type4
64816	cpd:C05966;64816	type2
cpd:C05966	cpd:C05966;64816	type3
cpd:C05966;64816	cpd:C14781	type4
66002	cpd:C05966;66002	type2
cpd:C05966	cpd:C05966;66002	type3
cpd:C05966;66002	cpd:C14781	type4
100861540	cpd:C14781;100861540	type2
cpd:C14781	cpd:C14781;100861540	type3
cpd:C14781;100861540	cpd:C05966	type4
107987478	cpd:C14781;107987478	type2
cpd:C14781	cpd:C14781;107987478	type3
cpd:C14781;107987478	cpd:C05966	type4
107987479	cpd:C14781;107987479	type2
cpd:C14781	cpd:C14781;107987479	type3
cpd:C14781;107987479	cpd:C05966	type4
11283	cpd:C14781;11283	type2
cpd:C14781	cpd:C14781;11283	type3
cpd:C14781;11283	cpd:C05966	type4
1543	cpd:C14781;1543	type2
cpd:C14781	cpd:C14781;1543	type3
cpd:C14781;1543	cpd:C05966	type4
1544	cpd:C14781;1544	type2
cpd:C14781	cpd:C14781;1544	type3
cpd:C14781;1544	cpd:C05966	type4
1545	cpd:C14781;1545	type2
cpd:C14781	cpd:C14781;1545	type3
cpd:C14781;1545	cpd:C05966	type4
1551	cpd:C14781;1551	type2
cpd:C14781	cpd:C14781;1551	type3
cpd:C14781;1551	cpd:C05966	type4
1553	cpd:C14781;1553	type2
cpd:C14781	cpd:C14781;1553	type3
cpd:C14781;1553	cpd:C05966	type4
1558	cpd:C14781;1558	type2
cpd:C14781	cpd:C14781;1558	type3
cpd:C14781;1558	cpd:C05966	type4
1562	cpd:C14781;1562	type2
cpd:C14781	cpd:C14781;1562	type3
cpd:C14781;1562	cpd:C05966	type4
1564	cpd:C14781;1564	type2
cpd:C14781	cpd:C14781;1564	type3
cpd:C14781;1564	cpd:C05966	type4
1565	cpd:C14781;1565	type2
cpd:C14781	cpd:C14781;1565	type3
cpd:C14781;1565	cpd:C05966	type4
1572	cpd:C14781;1572	type2
cpd:C14781	cpd:C14781;1572	type3
cpd:C14781;1572	cpd:C05966	type4
1573	cpd:C14781;1573	type2
cpd:C14781	cpd:C14781;1573	type3
cpd:C14781;1573	cpd:C05966	type4
1577	cpd:C14781;1577	type2
cpd:C14781	cpd:C14781;1577	type3
cpd:C14781;1577	cpd:C05966	type4
1579	cpd:C14781;1579	type2
cpd:C14781	cpd:C14781;1579	type3
cpd:C14781;1579	cpd:C05966	type4
1580	cpd:C14781;1580	type2
cpd:C14781	cpd:C14781;1580	type3
cpd:C14781;1580	cpd:C05966	type4
199974	cpd:C14781;199974	type2
cpd:C14781	cpd:C14781;199974	type3
cpd:C14781;199974	cpd:C05966	type4
260293	cpd:C14781;260293	type2
cpd:C14781	cpd:C14781;260293	type3
cpd:C14781;260293	cpd:C05966	type4
284541	cpd:C14781;284541	type2
cpd:C14781	cpd:C14781;284541	type3
cpd:C14781;284541	cpd:C05966	type4
29785	cpd:C14781;29785	type2
cpd:C14781	cpd:C14781;29785	type3
cpd:C14781;29785	cpd:C05966	type4
57834	cpd:C14781;57834	type2
cpd:C14781	cpd:C14781;57834	type3
cpd:C14781;57834	cpd:C05966	type4
64816	cpd:C14781;64816	type2
cpd:C14781	cpd:C14781;64816	type3
cpd:C14781;64816	cpd:C05966	type4
66002	cpd:C14781;66002	type2
cpd:C14781	cpd:C14781;66002	type3
cpd:C14781;66002	cpd:C05966	type4
100861540	cpd:C05966;100861540	type2
cpd:C05966	cpd:C05966;100861540	type3
cpd:C05966;100861540	cpd:C14813	type4
107987478	cpd:C05966;107987478	type2
cpd:C05966	cpd:C05966;107987478	type3
cpd:C05966;107987478	cpd:C14813	type4
107987479	cpd:C05966;107987479	type2
cpd:C05966	cpd:C05966;107987479	type3
cpd:C05966;107987479	cpd:C14813	type4
11283	cpd:C05966;11283	type2
cpd:C05966	cpd:C05966;11283	type3
cpd:C05966;11283	cpd:C14813	type4
1543	cpd:C05966;1543	type2
cpd:C05966	cpd:C05966;1543	type3
cpd:C05966;1543	cpd:C14813	type4
1544	cpd:C05966;1544	type2
cpd:C05966	cpd:C05966;1544	type3
cpd:C05966;1544	cpd:C14813	type4
1545	cpd:C05966;1545	type2
cpd:C05966	cpd:C05966;1545	type3
cpd:C05966;1545	cpd:C14813	type4
1551	cpd:C05966;1551	type2
cpd:C05966	cpd:C05966;1551	type3
cpd:C05966;1551	cpd:C14813	type4
1553	cpd:C05966;1553	type2
cpd:C05966	cpd:C05966;1553	type3
cpd:C05966;1553	cpd:C14813	type4
1558	cpd:C05966;1558	type2
cpd:C05966	cpd:C05966;1558	type3
cpd:C05966;1558	cpd:C14813	type4
1562	cpd:C05966;1562	type2
cpd:C05966	cpd:C05966;1562	type3
cpd:C05966;1562	cpd:C14813	type4
1564	cpd:C05966;1564	type2
cpd:C05966	cpd:C05966;1564	type3
cpd:C05966;1564	cpd:C14813	type4
1565	cpd:C05966;1565	type2
cpd:C05966	cpd:C05966;1565	type3
cpd:C05966;1565	cpd:C14813	type4
1572	cpd:C05966;1572	type2
cpd:C05966	cpd:C05966;1572	type3
cpd:C05966;1572	cpd:C14813	type4
1573	cpd:C05966;1573	type2
cpd:C05966	cpd:C05966;1573	type3
cpd:C05966;1573	cpd:C14813	type4
1577	cpd:C05966;1577	type2
cpd:C05966	cpd:C05966;1577	type3
cpd:C05966;1577	cpd:C14813	type4
1579	cpd:C05966;1579	type2
cpd:C05966	cpd:C05966;1579	type3
cpd:C05966;1579	cpd:C14813	type4
1580	cpd:C05966;1580	type2
cpd:C05966	cpd:C05966;1580	type3
cpd:C05966;1580	cpd:C14813	type4
199974	cpd:C05966;199974	type2
cpd:C05966	cpd:C05966;199974	type3
cpd:C05966;199974	cpd:C14813	type4
260293	cpd:C05966;260293	type2
cpd:C05966	cpd:C05966;260293	type3
cpd:C05966;260293	cpd:C14813	type4
284541	cpd:C05966;284541	type2
cpd:C05966	cpd:C05966;284541	type3
cpd:C05966;284541	cpd:C14813	type4
29785	cpd:C05966;29785	type2
cpd:C05966	cpd:C05966;29785	type3
cpd:C05966;29785	cpd:C14813	type4
57834	cpd:C05966;57834	type2
cpd:C05966	cpd:C05966;57834	type3
cpd:C05966;57834	cpd:C14813	type4
64816	cpd:C05966;64816	type2
cpd:C05966	cpd:C05966;64816	type3
cpd:C05966;64816	cpd:C14813	type4
66002	cpd:C05966;66002	type2
cpd:C05966	cpd:C05966;66002	type3
cpd:C05966;66002	cpd:C14813	type4
100861540	cpd:C14813;100861540	type2
cpd:C14813	cpd:C14813;100861540	type3
cpd:C14813;100861540	cpd:C05966	type4
107987478	cpd:C14813;107987478	type2
cpd:C14813	cpd:C14813;107987478	type3
cpd:C14813;107987478	cpd:C05966	type4
107987479	cpd:C14813;107987479	type2
cpd:C14813	cpd:C14813;107987479	type3
cpd:C14813;107987479	cpd:C05966	type4
11283	cpd:C14813;11283	type2
cpd:C14813	cpd:C14813;11283	type3
cpd:C14813;11283	cpd:C05966	type4
1543	cpd:C14813;1543	type2
cpd:C14813	cpd:C14813;1543	type3
cpd:C14813;1543	cpd:C05966	type4
1544	cpd:C14813;1544	type2
cpd:C14813	cpd:C14813;1544	type3
cpd:C14813;1544	cpd:C05966	type4
1545	cpd:C14813;1545	type2
cpd:C14813	cpd:C14813;1545	type3
cpd:C14813;1545	cpd:C05966	type4
1551	cpd:C14813;1551	type2
cpd:C14813	cpd:C14813;1551	type3
cpd:C14813;1551	cpd:C05966	type4
1553	cpd:C14813;1553	type2
cpd:C14813	cpd:C14813;1553	type3
cpd:C14813;1553	cpd:C05966	type4
1558	cpd:C14813;1558	type2
cpd:C14813	cpd:C14813;1558	type3
cpd:C14813;1558	cpd:C05966	type4
1562	cpd:C14813;1562	type2
cpd:C14813	cpd:C14813;1562	type3
cpd:C14813;1562	cpd:C05966	type4
1564	cpd:C14813;1564	type2
cpd:C14813	cpd:C14813;1564	type3
cpd:C14813;1564	cpd:C05966	type4
1565	cpd:C14813;1565	type2
cpd:C14813	cpd:C14813;1565	type3
cpd:C14813;1565	cpd:C05966	type4
1572	cpd:C14813;1572	type2
cpd:C14813	cpd:C14813;1572	type3
cpd:C14813;1572	cpd:C05966	type4
1573	cpd:C14813;1573	type2
cpd:C14813	cpd:C14813;1573	type3
cpd:C14813;1573	cpd:C05966	type4
1577	cpd:C14813;1577	type2
cpd:C14813	cpd:C14813;1577	type3
cpd:C14813;1577	cpd:C05966	type4
1579	cpd:C14813;1579	type2
cpd:C14813	cpd:C14813;1579	type3
cpd:C14813;1579	cpd:C05966	type4
1580	cpd:C14813;1580	type2
cpd:C14813	cpd:C14813;1580	type3
cpd:C14813;1580	cpd:C05966	type4
199974	cpd:C14813;199974	type2
cpd:C14813	cpd:C14813;199974	type3
cpd:C14813;199974	cpd:C05966	type4
260293	cpd:C14813;260293	type2
cpd:C14813	cpd:C14813;260293	type3
cpd:C14813;260293	cpd:C05966	type4
284541	cpd:C14813;284541	type2
cpd:C14813	cpd:C14813;284541	type3
cpd:C14813;284541	cpd:C05966	type4
29785	cpd:C14813;29785	type2
cpd:C14813	cpd:C14813;29785	type3
cpd:C14813;29785	cpd:C05966	type4
57834	cpd:C14813;57834	type2
cpd:C14813	cpd:C14813;57834	type3
cpd:C14813;57834	cpd:C05966	type4
64816	cpd:C14813;64816	type2
cpd:C14813	cpd:C14813;64816	type3
cpd:C14813;64816	cpd:C05966	type4
66002	cpd:C14813;66002	type2
cpd:C14813	cpd:C14813;66002	type3
cpd:C14813;66002	cpd:C05966	type4
113612	cpd:C00219;113612	type2
cpd:C00219	cpd:C00219;113612	type3
cpd:C00219;113612	cpd:C14748	type4
113612	cpd:C14748;113612	type2
cpd:C14748	cpd:C14748;113612	type3
cpd:C14748;113612	cpd:C00219	type4
257202	cpd:C05966;257202	type2
cpd:C05966	cpd:C05966;257202	type3
cpd:C05966;257202	cpd:C04742	type4
2876	cpd:C05966;2876	type2
cpd:C05966	cpd:C05966;2876	type3
cpd:C05966;2876	cpd:C04742	type4
2877	cpd:C05966;2877	type2
cpd:C05966	cpd:C05966;2877	type3
cpd:C05966;2877	cpd:C04742	type4
2878	cpd:C05966;2878	type2
cpd:C05966	cpd:C05966;2878	type3
cpd:C05966;2878	cpd:C04742	type4
2880	cpd:C05966;2880	type2
cpd:C05966	cpd:C05966;2880	type3
cpd:C05966;2880	cpd:C04742	type4
2882	cpd:C05966;2882	type2
cpd:C05966	cpd:C05966;2882	type3
cpd:C05966;2882	cpd:C04742	type4
493869	cpd:C05966;493869	type2
cpd:C05966	cpd:C05966;493869	type3
cpd:C05966;493869	cpd:C04742	type4
100861540	cpd:C00219;100861540	type2
cpd:C00219	cpd:C00219;100861540	type3
cpd:C00219;100861540	cpd:C14749	type4
107987478	cpd:C00219;107987478	type2
cpd:C00219	cpd:C00219;107987478	type3
cpd:C00219;107987478	cpd:C14749	type4
107987479	cpd:C00219;107987479	type2
cpd:C00219	cpd:C00219;107987479	type3
cpd:C00219;107987479	cpd:C14749	type4
11283	cpd:C00219;11283	type2
cpd:C00219	cpd:C00219;11283	type3
cpd:C00219;11283	cpd:C14749	type4
1543	cpd:C00219;1543	type2
cpd:C00219	cpd:C00219;1543	type3
cpd:C00219;1543	cpd:C14749	type4
1544	cpd:C00219;1544	type2
cpd:C00219	cpd:C00219;1544	type3
cpd:C00219;1544	cpd:C14749	type4
1545	cpd:C00219;1545	type2
cpd:C00219	cpd:C00219;1545	type3
cpd:C00219;1545	cpd:C14749	type4
1551	cpd:C00219;1551	type2
cpd:C00219	cpd:C00219;1551	type3
cpd:C00219;1551	cpd:C14749	type4
1553	cpd:C00219;1553	type2
cpd:C00219	cpd:C00219;1553	type3
cpd:C00219;1553	cpd:C14749	type4
1558	cpd:C00219;1558	type2
cpd:C00219	cpd:C00219;1558	type3
cpd:C00219;1558	cpd:C14749	type4
1562	cpd:C00219;1562	type2
cpd:C00219	cpd:C00219;1562	type3
cpd:C00219;1562	cpd:C14749	type4
1564	cpd:C00219;1564	type2
cpd:C00219	cpd:C00219;1564	type3
cpd:C00219;1564	cpd:C14749	type4
1565	cpd:C00219;1565	type2
cpd:C00219	cpd:C00219;1565	type3
cpd:C00219;1565	cpd:C14749	type4
1572	cpd:C00219;1572	type2
cpd:C00219	cpd:C00219;1572	type3
cpd:C00219;1572	cpd:C14749	type4
1573	cpd:C00219;1573	type2
cpd:C00219	cpd:C00219;1573	type3
cpd:C00219;1573	cpd:C14749	type4
1577	cpd:C00219;1577	type2
cpd:C00219	cpd:C00219;1577	type3
cpd:C00219;1577	cpd:C14749	type4
1579	cpd:C00219;1579	type2
cpd:C00219	cpd:C00219;1579	type3
cpd:C00219;1579	cpd:C14749	type4
1580	cpd:C00219;1580	type2
cpd:C00219	cpd:C00219;1580	type3
cpd:C00219;1580	cpd:C14749	type4
199974	cpd:C00219;199974	type2
cpd:C00219	cpd:C00219;199974	type3
cpd:C00219;199974	cpd:C14749	type4
260293	cpd:C00219;260293	type2
cpd:C00219	cpd:C00219;260293	type3
cpd:C00219;260293	cpd:C14749	type4
284541	cpd:C00219;284541	type2
cpd:C00219	cpd:C00219;284541	type3
cpd:C00219;284541	cpd:C14749	type4
29785	cpd:C00219;29785	type2
cpd:C00219	cpd:C00219;29785	type3
cpd:C00219;29785	cpd:C14749	type4
57834	cpd:C00219;57834	type2
cpd:C00219	cpd:C00219;57834	type3
cpd:C00219;57834	cpd:C14749	type4
64816	cpd:C00219;64816	type2
cpd:C00219	cpd:C00219;64816	type3
cpd:C00219;64816	cpd:C14749	type4
66002	cpd:C00219;66002	type2
cpd:C00219	cpd:C00219;66002	type3
cpd:C00219;66002	cpd:C14749	type4
113612	cpd:C00219;113612	type2
cpd:C00219	cpd:C00219;113612	type3
cpd:C00219;113612	cpd:C14749	type4
100861540	cpd:C14749;100861540	type2
