start	end	type
cpd:C00417	cpd:C00417;11428	type3
cpd:C00417;11428	cpd:C00311	type4
11429	cpd:C00417;11429	type2
cpd:C00417	cpd:C00417;11429	type3
cpd:C00417;11429	cpd:C00311	type4
11428	cpd:C00311;11428	type2
cpd:C00311	cpd:C00311;11428	type3
cpd:C00311;11428	cpd:C00417	type4
11429	cpd:C00311;11429	type2
cpd:C00311	cpd:C00311;11429	type3
cpd:C00311;11429	cpd:C00417	type4
11428	cpd:C00158;11428	type2
cpd:C00158	cpd:C00158;11428	type3
cpd:C00158;11428	cpd:C00417	type4
11429	cpd:C00158;11429	type2
cpd:C00158	cpd:C00158;11429	type3
cpd:C00158;11429	cpd:C00417	type4
11428	cpd:C00417;11428	type2
cpd:C00417	cpd:C00417;11428	type3
cpd:C00417;11428	cpd:C00158	type4
11429	cpd:C00417;11429	type2
cpd:C00417	cpd:C00417;11429	type3
cpd:C00417;11429	cpd:C00158	type4
12974	cpd:C00024;cpd:C00036;12974	type2
cpd:C00024	cpd:C00024;cpd:C00036;12974	type3
cpd:C00036	cpd:C00024;cpd:C00036;12974	type3
cpd:C00024;cpd:C00036;12974	cpd:C00158	type4
71832	cpd:C00024;cpd:C00036;71832	type2
cpd:C00024	cpd:C00024;cpd:C00036;71832	type3
cpd:C00036	cpd:C00024;cpd:C00036;71832	type3
cpd:C00024;cpd:C00036;71832	cpd:C00158	type4
12974	cpd:C00158;12974	type2
cpd:C00158	cpd:C00158;12974	type3
cpd:C00158;12974	cpd:C00036	type4
71832	cpd:C00158;71832	type2
cpd:C00158	cpd:C00158;71832	type3
cpd:C00158;71832	cpd:C00036	type4
12974	cpd:C00036;12974	type2
cpd:C00036	cpd:C00036;12974	type3
cpd:C00036;12974	cpd:C00158	type4
71832	cpd:C00036;71832	type2
cpd:C00036	cpd:C00036;71832	type3
cpd:C00036;71832	cpd:C00158	type4
12974	cpd:C00158;12974	type2
cpd:C00158	cpd:C00158;12974	type3
cpd:C00158;12974	cpd:C00024	type4
cpd:C00158;12974	cpd:C00036	type4
71832	cpd:C00158;71832	type2
cpd:C00158	cpd:C00158;71832	type3
cpd:C00158;71832	cpd:C00024	type4
cpd:C00158;71832	cpd:C00036	type4
17448	cpd:C00149;17448	type2
cpd:C00149	cpd:C00149;17448	type3
cpd:C00149;17448	cpd:C00036	type4
17449	cpd:C00149;17449	type2
cpd:C00149	cpd:C00149;17449	type3
cpd:C00149;17449	cpd:C00036	type4
17448	cpd:C00036;17448	type2
cpd:C00036	cpd:C00036;17448	type3
cpd:C00036;17448	cpd:C00149	type4
17449	cpd:C00036;17449	type2
cpd:C00036	cpd:C00036;17449	type3
cpd:C00036;17449	cpd:C00149	type4
18563	cpd:C00022;18563	type2
cpd:C00022	cpd:C00022;18563	type3
cpd:C00022;18563	cpd:C00036	type4
71336	cpd:C01801;71336	type2
cpd:C01801	cpd:C01801;71336	type3
cpd:C01801;71336	cpd:C00673	type4
71336	cpd:C00673;71336	type2
cpd:C00673	cpd:C00673;71336	type3
cpd:C00673;71336	cpd:C01801	type4
66681	cpd:C00672;66681	type2
cpd:C00672	cpd:C00672;66681	type3
cpd:C00672;66681	cpd:C00673	type4
66681	cpd:C00673;66681	type2
cpd:C00673	cpd:C00673;66681	type3
cpd:C00673;66681	cpd:C00672	type4
232449	cpd:C00673;232449	type2
cpd:C00673	cpd:C00673;232449	type3
cpd:C00673;232449	cpd:C00118	type4
232449	cpd:C00118;232449	type2
cpd:C00118	cpd:C00118;232449	type3
cpd:C00118;232449	cpd:C00673	type4
110639	cpd:C00117;110639	type2
cpd:C00117	cpd:C00117;110639	type3
cpd:C00117;110639	cpd:C00119	type4
19139	cpd:C00117;19139	type2
cpd:C00117	cpd:C00117;19139	type3
cpd:C00117;19139	cpd:C00119	type4
328099	cpd:C00117;328099	type2
cpd:C00117	cpd:C00117;328099	type3
cpd:C00117;328099	cpd:C00119	type4
75456	cpd:C00117;75456	type2
cpd:C00117	cpd:C00117;75456	type3
cpd:C00117;75456	cpd:C00119	type4
110639	cpd:C00119;110639	type2
cpd:C00119	cpd:C00119;110639	type3
cpd:C00119;110639	cpd:C00117	type4
19139	cpd:C00119;19139	type2
cpd:C00119	cpd:C00119;19139	type3
cpd:C00119;19139	cpd:C00117	type4
328099	cpd:C00119;328099	type2
cpd:C00119	cpd:C00119;328099	type3
cpd:C00119;328099	cpd:C00117	type4
75456	cpd:C00119;75456	type2
cpd:C00119	cpd:C00119;75456	type3
cpd:C00119;75456	cpd:C00117	type4
66681	cpd:C00620;66681	type2
cpd:C00620	cpd:C00620;66681	type3
cpd:C00620;66681	cpd:C00117	type4
72157	cpd:C00620;72157	type2
cpd:C00620	cpd:C00620;72157	type3
cpd:C00620;72157	cpd:C00117	type4
66681	cpd:C00117;66681	type2
cpd:C00117	cpd:C00117;66681	type3
cpd:C00117;66681	cpd:C00620	type4
72157	cpd:C00117;72157	type2
cpd:C00117	cpd:C00117;72157	type3
cpd:C00117;72157	cpd:C00620	type4
71336	cpd:C00121;71336	type2
cpd:C00121	cpd:C00121;71336	type3
cpd:C00121;71336	cpd:C00117	type4
71336	cpd:C00117;71336	type2
cpd:C00117	cpd:C00117;71336	type3
cpd:C00117;71336	cpd:C00121	type4
21881	cpd:C00118;cpd:C05382;21881	type2
cpd:C00118	cpd:C00118;cpd:C05382;21881	type3
cpd:C05382	cpd:C00118;cpd:C05382;21881	type3
cpd:C00118;cpd:C05382;21881	cpd:C00117	type4
cpd:C00118;cpd:C05382;21881	cpd:C00231	type4
74419	cpd:C00118;cpd:C05382;74419	type2
cpd:C00118	cpd:C00118;cpd:C05382;74419	type3
cpd:C05382	cpd:C00118;cpd:C05382;74419	type3
cpd:C00118;cpd:C05382;74419	cpd:C00117	type4
cpd:C00118;cpd:C05382;74419	cpd:C00231	type4
83553	cpd:C00118;cpd:C05382;83553	type2
cpd:C00118	cpd:C00118;cpd:C05382;83553	type3
cpd:C05382	cpd:C00118;cpd:C05382;83553	type3
cpd:C00118;cpd:C05382;83553	cpd:C00117	type4
cpd:C00118;cpd:C05382;83553	cpd:C00231	type4
21881	cpd:C05382;21881	type2
cpd:C05382	cpd:C05382;21881	type3
cpd:C05382;21881	cpd:C00117	type4
74419	cpd:C05382;74419	type2
cpd:C05382	cpd:C05382;74419	type3
cpd:C05382;74419	cpd:C00117	type4
83553	cpd:C05382;83553	type2
cpd:C05382	cpd:C05382;83553	type3
cpd:C05382;83553	cpd:C00117	type4
21881	cpd:C00117;cpd:C00231;21881	type2
cpd:C00117	cpd:C00117;cpd:C00231;21881	type3
cpd:C00231	cpd:C00117;cpd:C00231;21881	type3
cpd:C00117;cpd:C00231;21881	cpd:C00118	type4
cpd:C00117;cpd:C00231;21881	cpd:C05382	type4
74419	cpd:C00117;cpd:C00231;74419	type2
cpd:C00117	cpd:C00117;cpd:C00231;74419	type3
cpd:C00231	cpd:C00117;cpd:C00231;74419	type3
cpd:C00117;cpd:C00231;74419	cpd:C00118	type4
cpd:C00117;cpd:C00231;74419	cpd:C05382	type4
83553	cpd:C00117;cpd:C00231;83553	type2
cpd:C00117	cpd:C00117;cpd:C00231;83553	type3
cpd:C00231	cpd:C00117;cpd:C00231;83553	type3
cpd:C00117;cpd:C00231;83553	cpd:C00118	type4
cpd:C00117;cpd:C00231;83553	cpd:C05382	type4
21881	cpd:C05382;21881	type2
cpd:C05382	cpd:C05382;21881	type3
cpd:C05382;21881	cpd:C00117	type4
cpd:C05382;21881	cpd:C00231	type4
74419	cpd:C05382;74419	type2
cpd:C05382	cpd:C05382;74419	type3
cpd:C05382;74419	cpd:C00117	type4
cpd:C05382;74419	cpd:C00231	type4
83553	cpd:C05382;83553	type2
cpd:C05382	cpd:C05382;83553	type3
cpd:C05382;83553	cpd:C00117	type4
cpd:C05382;83553	cpd:C00231	type4
21881	cpd:C00117;21881	type2
cpd:C00117	cpd:C00117;21881	type3
cpd:C00117;21881	cpd:C05382	type4
74419	cpd:C00117;74419	type2
cpd:C00117	cpd:C00117;74419	type3
cpd:C00117;74419	cpd:C05382	type4
83553	cpd:C00117;83553	type2
cpd:C00117	cpd:C00117;83553	type3
cpd:C00117;83553	cpd:C05382	type4
21881	cpd:C00117;cpd:C00231;21881	type2
cpd:C00117	cpd:C00117;cpd:C00231;21881	type3
cpd:C00231	cpd:C00117;cpd:C00231;21881	type3
cpd:C00117;cpd:C00231;21881	cpd:C05382	type4
74419	cpd:C00117;cpd:C00231;74419	type2
cpd:C00117	cpd:C00117;cpd:C00231;74419	type3
cpd:C00231	cpd:C00117;cpd:C00231;74419	type3
cpd:C00117;cpd:C00231;74419	cpd:C05382	type4
83553	cpd:C00117;cpd:C00231;83553	type2
cpd:C00117	cpd:C00117;cpd:C00231;83553	type3
cpd:C00231	cpd:C00117;cpd:C00231;83553	type3
cpd:C00117;cpd:C00231;83553	cpd:C05382	type4
19895	cpd:C00117;19895	type2
cpd:C00117	cpd:C00117;19895	type3
cpd:C00117;19895	cpd:C00199	type4
19895	cpd:C00199;19895	type2
cpd:C00199	cpd:C00199;19895	type3
cpd:C00199;19895	cpd:C00117	type4
66646	cpd:C00199;66646	type2
cpd:C00199	cpd:C00199;66646	type3
cpd:C00199;66646	cpd:C00231	type4
66646	cpd:C00231;66646	type2
cpd:C00231	cpd:C00231;66646	type3
cpd:C00231;66646	cpd:C00199	type4
21881	cpd:C00118;cpd:C05345;21881	type2
cpd:C00118	cpd:C00118;cpd:C05345;21881	type3
cpd:C05345	cpd:C00118;cpd:C05345;21881	type3
cpd:C00118;cpd:C05345;21881	cpd:C00231	type4
cpd:C00118;cpd:C05345;21881	cpd:C00279	type4
74419	cpd:C00118;cpd:C05345;74419	type2
cpd:C00118	cpd:C00118;cpd:C05345;74419	type3
cpd:C05345	cpd:C00118;cpd:C05345;74419	type3
cpd:C00118;cpd:C05345;74419	cpd:C00231	type4
cpd:C00118;cpd:C05345;74419	cpd:C00279	type4
83553	cpd:C00118;cpd:C05345;83553	type2
cpd:C00118	cpd:C00118;cpd:C05345;83553	type3
cpd:C05345	cpd:C00118;cpd:C05345;83553	type3
cpd:C00118;cpd:C05345;83553	cpd:C00231	type4
cpd:C00118;cpd:C05345;83553	cpd:C00279	type4
21881	cpd:C05345;21881	type2
cpd:C05345	cpd:C05345;21881	type3
cpd:C05345;21881	cpd:C00231	type4
cpd:C05345;21881	cpd:C00279	type4
74419	cpd:C05345;74419	type2
cpd:C05345	cpd:C05345;74419	type3
cpd:C05345;74419	cpd:C00231	type4
cpd:C05345;74419	cpd:C00279	type4
83553	cpd:C05345;83553	type2
cpd:C05345	cpd:C05345;83553	type3
cpd:C05345;83553	cpd:C00231	type4
cpd:C05345;83553	cpd:C00279	type4
21881	cpd:C00231;cpd:C00279;21881	type2
cpd:C00231	cpd:C00231;cpd:C00279;21881	type3
cpd:C00279	cpd:C00231;cpd:C00279;21881	type3
cpd:C00231;cpd:C00279;21881	cpd:C00118	type4
cpd:C00231;cpd:C00279;21881	cpd:C05345	type4
74419	cpd:C00231;cpd:C00279;74419	type2
cpd:C00231	cpd:C00231;cpd:C00279;74419	type3
cpd:C00279	cpd:C00231;cpd:C00279;74419	type3
cpd:C00231;cpd:C00279;74419	cpd:C00118	type4
cpd:C00231;cpd:C00279;74419	cpd:C05345	type4
83553	cpd:C00231;cpd:C00279;83553	type2
cpd:C00231	cpd:C00231;cpd:C00279;83553	type3
cpd:C00279	cpd:C00231;cpd:C00279;83553	type3
cpd:C00231;cpd:C00279;83553	cpd:C00118	type4
cpd:C00231;cpd:C00279;83553	cpd:C05345	type4
21881	cpd:C00231;cpd:C00279;21881	type2
cpd:C00231	cpd:C00231;cpd:C00279;21881	type3
cpd:C00279	cpd:C00231;cpd:C00279;21881	type3
cpd:C00231;cpd:C00279;21881	cpd:C05345	type4
74419	cpd:C00231;cpd:C00279;74419	type2
cpd:C00231	cpd:C00231;cpd:C00279;74419	type3
cpd:C00279	cpd:C00231;cpd:C00279;74419	type3
cpd:C00231;cpd:C00279;74419	cpd:C05345	type4
83553	cpd:C00231;cpd:C00279;83553	type2
cpd:C00231	cpd:C00231;cpd:C00279;83553	type3
cpd:C00279	cpd:C00231;cpd:C00279;83553	type3
cpd:C00231;cpd:C00279;83553	cpd:C05345	type4
110208	cpd:C00345;110208	type2
cpd:C00345	cpd:C00345;110208	type3
cpd:C00345;110208	cpd:C00199	type4
110208	cpd:C00006;110208	type2
cpd:C00006	cpd:C00006;110208	type3
cpd:C00006;110208	cpd:C00005	type4
100198	cpd:C01236;100198	type2
cpd:C01236	cpd:C01236;100198	type3
cpd:C01236;100198	cpd:C00345	type4
66171	cpd:C01236;66171	type2
cpd:C01236	cpd:C01236;66171	type3
cpd:C01236;66171	cpd:C00345	type4
100198	cpd:C00345;100198	type2
cpd:C00345	cpd:C00345;100198	type3
cpd:C00345;100198	cpd:C01236	type4
66171	cpd:C00345;66171	type2
cpd:C00345	cpd:C00345;66171	type3
cpd:C00345;66171	cpd:C01236	type4
14380	cpd:C01172;14380	type2
cpd:C01172	cpd:C01172;14380	type3
cpd:C01172;14380	cpd:C01236	type4
14381	cpd:C01172;14381	type2
cpd:C01172	cpd:C01172;14381	type3
cpd:C01172;14381	cpd:C01236	type4
14380	cpd:C00006;14380	type2
cpd:C00006	cpd:C00006;14380	type3
cpd:C00006;14380	cpd:C00005	type4
14381	cpd:C00006;14381	type2
cpd:C00006	cpd:C00006;14381	type3
cpd:C00006;14381	cpd:C00005	type4
75731	cpd:C00257;75731	type2
cpd:C00257	cpd:C00257;75731	type3
cpd:C00257;75731	cpd:C00345	type4
75731	cpd:C00345;75731	type2
cpd:C00345	cpd:C00345;75731	type3
cpd:C00345;75731	cpd:C00257	type4
19733	cpd:C00198;19733	type2
cpd:C00198	cpd:C00198;19733	type3
cpd:C00198;19733	cpd:C00257	type4
19733	cpd:C00257;19733	type2
cpd:C00257	cpd:C00257;19733	type3
cpd:C00257;19733	cpd:C00198	type4
21351	cpd:C00118;cpd:C05382;21351	type2
cpd:C00118	cpd:C00118;cpd:C05382;21351	type3
cpd:C05382	cpd:C00118;cpd:C05382;21351	type3
cpd:C00118;cpd:C05382;21351	cpd:C00279	type4
cpd:C00118;cpd:C05382;21351	cpd:C05345	type4
21351	cpd:C05382;21351	type2
cpd:C05382	cpd:C05382;21351	type3
cpd:C05382;21351	cpd:C00279	type4
21351	cpd:C00279;cpd:C05345;21351	type2
cpd:C00279	cpd:C00279;cpd:C05345;21351	type3
cpd:C05345	cpd:C00279;cpd:C05345;21351	type3
cpd:C00279;cpd:C05345;21351	cpd:C00118	type4
cpd:C00279;cpd:C05345;21351	cpd:C05382	type4
21351	cpd:C00279;21351	type2
cpd:C00279	cpd:C00279;21351	type3
cpd:C00279;21351	cpd:C05382	type4
235582	cpd:C00258;235582	type2
cpd:C00258	cpd:C00258;235582	type3
cpd:C00258;235582	cpd:C00631	type4
235582	cpd:C00631;235582	type2
cpd:C00631	cpd:C00631;235582	type3
cpd:C00631;235582	cpd:C00258	type4
110208	cpd:C00345;110208	type2
cpd:C00345	cpd:C00345;110208	type3
cpd:C00345;110208	cpd:C00199	type4
110208	cpd:C00199;110208	type2
cpd:C00199	cpd:C00199;110208	type3
cpd:C00199;110208	cpd:C00345	type4
14380	cpd:C01172;14380	type2
cpd:C01172	cpd:C01172;14380	type3
cpd:C01172;14380	cpd:C01236	type4
14381	cpd:C01172;14381	type2
cpd:C01172	cpd:C01172;14381	type3
cpd:C01172;14381	cpd:C01236	type4
14380	cpd:C01236;14380	type2
cpd:C01236	cpd:C01236;14380	type3
cpd:C01236;14380	cpd:C01172	type4
14381	cpd:C01236;14381	type2
cpd:C01236	cpd:C01236;14381	type3
cpd:C01236;14381	cpd:C01172	type4
110006	cpd:C03033;110006	type2
cpd:C03033	cpd:C03033;110006	type3
cpd:C03033;110006	cpd:C00191	type4
16591	cpd:C03033;16591	type2
cpd:C03033	cpd:C03033;16591	type3
cpd:C03033;16591	cpd:C00191	type4
110006	cpd:C00191;110006	type2
cpd:C00191	cpd:C00191;110006	type3
cpd:C00191;110006	cpd:C03033	type4
16591	cpd:C00191;16591	type2
cpd:C00191	cpd:C00191;16591	type3
cpd:C00191;16591	cpd:C03033	type4
NA	cpd:C00309;NA	type2
cpd:C00309	cpd:C00309;NA	type3
cpd:C00309;NA	cpd:C00199	type4
75578	cpd:C00309;75578	type2
cpd:C00309	cpd:C00309;75578	type3
cpd:C00309;75578	cpd:C00199	type4
NA	cpd:C00199;NA	type2
cpd:C00199	cpd:C00199;NA	type3
cpd:C00199;NA	cpd:C00309	type4
75578	cpd:C00199;75578	type2
cpd:C00199	cpd:C00199;75578	type3
cpd:C00199;75578	cpd:C00309	type4
75847	cpd:C01068;75847	type2
cpd:C01068	cpd:C01068;75847	type3
cpd:C01068;75847	cpd:C00789	type4
75847	cpd:C00063;cpd:C01068;75847	type2
cpd:C00063	cpd:C00063;cpd:C01068;75847	type3
cpd:C01068	cpd:C00063;cpd:C01068;75847	type3
cpd:C00063;cpd:C01068;75847	cpd:C00789	type4
75847	cpd:C00789;75847	type2
cpd:C00789	cpd:C00789;75847	type3
cpd:C00789;75847	cpd:C01068	type4
75847	cpd:C00789;75847	type2
cpd:C00789	cpd:C00789;75847	type3
cpd:C00789;75847	cpd:C00063	type4
cpd:C00789;75847	cpd:C01068	type4
102448	cpd:C00310;102448	type2
cpd:C00310	cpd:C00310;102448	type3
cpd:C00310;102448	cpd:C00231	type4
102448	cpd:C00231;102448	type2
cpd:C00231	cpd:C00231;102448	type3
cpd:C00231;102448	cpd:C00310	type4
11677	cpd:C00532;11677	type2
cpd:C00532	cpd:C00532;11677	type3
cpd:C00532;11677	cpd:C00259	type4
11997	cpd:C00532;11997	type2
cpd:C00532	cpd:C00532;11997	type3
cpd:C00532;11997	cpd:C00259	type4
14187	cpd:C00532;14187	type2
cpd:C00532	cpd:C00532;14187	type3
cpd:C00532;14187	cpd:C00259	type4
67861	cpd:C00532;67861	type2
cpd:C00532	cpd:C00532;67861	type3
cpd:C00532;67861	cpd:C00259	type4
11677	cpd:C00259;11677	type2
cpd:C00259	cpd:C00259;11677	type3
cpd:C00259;11677	cpd:C00532	type4
11997	cpd:C00259;11997	type2
cpd:C00259	cpd:C00259;11997	type3
cpd:C00259;11997	cpd:C00532	type4
14187	cpd:C00259;14187	type2
cpd:C00259	cpd:C00259;14187	type3
cpd:C00259;14187	cpd:C00532	type4
67861	cpd:C00259;67861	type2
cpd:C00259	cpd:C00259;67861	type3
cpd:C00259;67861	cpd:C00532	type4
67880	cpd:C00379;67880	type2
cpd:C00379	cpd:C00379;67880	type3
cpd:C00379;67880	cpd:C00312	type4
67880	cpd:C00312;67880	type2
cpd:C00312	cpd:C00312;67880	type3
cpd:C00312;67880	cpd:C00379	type4
11677	cpd:C00379;11677	type2
cpd:C00379	cpd:C00379;11677	type3
cpd:C00379;11677	cpd:C00181	type4
11997	cpd:C00379;11997	type2
cpd:C00379	cpd:C00379;11997	type3
cpd:C00379;11997	cpd:C00181	type4
14187	cpd:C00379;14187	type2
cpd:C00379	cpd:C00379;14187	type3
cpd:C00379;14187	cpd:C00181	type4
67861	cpd:C00379;67861	type2
cpd:C00379	cpd:C00379;67861	type3
cpd:C00379;67861	cpd:C00181	type4
11677	cpd:C00181;11677	type2
cpd:C00181	cpd:C00181;11677	type3
cpd:C00181;11677	cpd:C00379	type4
11997	cpd:C00181;11997	type2
cpd:C00181	cpd:C00181;11997	type3
cpd:C00181;11997	cpd:C00379	type4
14187	cpd:C00181;14187	type2
cpd:C00181	cpd:C00181;14187	type3
cpd:C00181;14187	cpd:C00379	type4
67861	cpd:C00181;67861	type2
cpd:C00181	cpd:C00181;67861	type3
cpd:C00181;67861	cpd:C00379	type4
68631	cpd:C00800;68631	type2
cpd:C00800	cpd:C00800;68631	type3
cpd:C00800;68631	cpd:C00618	type4
68631	cpd:C00618;68631	type2
cpd:C00618	cpd:C00618;68631	type3
cpd:C00618;68631	cpd:C00800	type4
216558	cpd:C00103;216558	type2
cpd:C00103	cpd:C00103;216558	type3
cpd:C00103;216558	cpd:C00029	type4
216558	cpd:C00029;216558	type2
cpd:C00029	cpd:C00029;216558	type3
cpd:C00029;216558	cpd:C00103	type4
100559	cpd:C00167;100559	type2
cpd:C00167	cpd:C00167;100559	type3
cpd:C00167;100559	cpd:C03033	type4
100727	cpd:C00167;100727	type2
cpd:C00167	cpd:C00167;100727	type3
cpd:C00167;100727	cpd:C03033	type4
112417	cpd:C00167;112417	type2
cpd:C00167	cpd:C00167;112417	type3
cpd:C00167;112417	cpd:C03033	type4
22236	cpd:C00167;22236	type2
cpd:C00167	cpd:C00167;22236	type3
cpd:C00167;22236	cpd:C03033	type4
22238	cpd:C00167;22238	type2
cpd:C00167	cpd:C00167;22238	type3
cpd:C00167;22238	cpd:C03033	type4
231396	cpd:C00167;231396	type2
cpd:C00167	cpd:C00167;231396	type3
cpd:C00167;231396	cpd:C03033	type4
243085	cpd:C00167;243085	type2
cpd:C00167	cpd:C00167;243085	type3
cpd:C00167;243085	cpd:C03033	type4
394430	cpd:C00167;394430	type2
cpd:C00167	cpd:C00167;394430	type3
cpd:C00167;394430	cpd:C03033	type4
394432	cpd:C00167;394432	type2
cpd:C00167	cpd:C00167;394432	type3
cpd:C00167;394432	cpd:C03033	type4
394433	cpd:C00167;394433	type2
cpd:C00167	cpd:C00167;394433	type3
cpd:C00167;394433	cpd:C03033	type4
394434	cpd:C00167;394434	type2
cpd:C00167	cpd:C00167;394434	type3
cpd:C00167;394434	cpd:C03033	type4
394435	cpd:C00167;394435	type2
cpd:C00167	cpd:C00167;394435	type3
cpd:C00167;394435	cpd:C03033	type4
394436	cpd:C00167;394436	type2
cpd:C00167	cpd:C00167;394436	type3
cpd:C00167;394436	cpd:C03033	type4
552899	cpd:C00167;552899	type2
cpd:C00167	cpd:C00167;552899	type3
cpd:C00167;552899	cpd:C03033	type4
613123	cpd:C00167;613123	type2
cpd:C00167	cpd:C00167;613123	type3
cpd:C00167;613123	cpd:C03033	type4
71773	cpd:C00167;71773	type2
cpd:C00167	cpd:C00167;71773	type3
cpd:C00167;71773	cpd:C03033	type4
72094	cpd:C00167;72094	type2
cpd:C00167	cpd:C00167;72094	type3
cpd:C00167;72094	cpd:C03033	type4
94215	cpd:C00167;94215	type2
cpd:C00167	cpd:C00167;94215	type3
cpd:C00167;94215	cpd:C03033	type4
94284	cpd:C00167;94284	type2
cpd:C00167	cpd:C00167;94284	type3
cpd:C00167;94284	cpd:C03033	type4
100559	cpd:C03033;100559	type2
cpd:C03033	cpd:C03033;100559	type3
cpd:C03033;100559	cpd:C00167	type4
100727	cpd:C03033;100727	type2
cpd:C03033	cpd:C03033;100727	type3
cpd:C03033;100727	cpd:C00167	type4
112417	cpd:C03033;112417	type2
cpd:C03033	cpd:C03033;112417	type3
cpd:C03033;112417	cpd:C00167	type4
22236	cpd:C03033;22236	type2
cpd:C03033	cpd:C03033;22236	type3
cpd:C03033;22236	cpd:C00167	type4
22238	cpd:C03033;22238	type2
cpd:C03033	cpd:C03033;22238	type3
cpd:C03033;22238	cpd:C00167	type4
231396	cpd:C03033;231396	type2
cpd:C03033	cpd:C03033;231396	type3
cpd:C03033;231396	cpd:C00167	type4
243085	cpd:C03033;243085	type2
cpd:C03033	cpd:C03033;243085	type3
cpd:C03033;243085	cpd:C00167	type4
394430	cpd:C03033;394430	type2
cpd:C03033	cpd:C03033;394430	type3
cpd:C03033;394430	cpd:C00167	type4
394432	cpd:C03033;394432	type2
cpd:C03033	cpd:C03033;394432	type3
cpd:C03033;394432	cpd:C00167	type4
394433	cpd:C03033;394433	type2
cpd:C03033	cpd:C03033;394433	type3
cpd:C03033;394433	cpd:C00167	type4
394434	cpd:C03033;394434	type2
cpd:C03033	cpd:C03033;394434	type3
cpd:C03033;394434	cpd:C00167	type4
394435	cpd:C03033;394435	type2
cpd:C03033	cpd:C03033;394435	type3
cpd:C03033;394435	cpd:C00167	type4
394436	cpd:C03033;394436	type2
cpd:C03033	cpd:C03033;394436	type3
cpd:C03033;394436	cpd:C00167	type4
552899	cpd:C03033;552899	type2
cpd:C03033	cpd:C03033;552899	type3
cpd:C03033;552899	cpd:C00167	type4
613123	cpd:C03033;613123	type2
cpd:C03033	cpd:C03033;613123	type3
cpd:C03033;613123	cpd:C00167	type4
71773	cpd:C03033;71773	type2
cpd:C03033	cpd:C03033;71773	type3
cpd:C03033;71773	cpd:C00167	type4
72094	cpd:C03033;72094	type2
cpd:C03033	cpd:C03033;72094	type3
cpd:C03033;72094	cpd:C00167	type4
94215	cpd:C03033;94215	type2
cpd:C03033	cpd:C03033;94215	type3
cpd:C03033;94215	cpd:C00167	type4
94284	cpd:C03033;94284	type2
cpd:C03033	cpd:C03033;94284	type3
cpd:C03033;94284	cpd:C00167	type4
22235	cpd:C00029;22235	type2
cpd:C00029	cpd:C00029;22235	type3
cpd:C00029;22235	cpd:C00167	type4
22235	cpd:C00167;22235	type2
cpd:C00167	cpd:C00167;22235	type3
cpd:C00167;22235	cpd:C00029	type4
71755	cpd:C00181;71755	type2
cpd:C00181	cpd:C00181;71755	type3
cpd:C00181;71755	cpd:C02266	type4
71755	cpd:C02266;71755	type2
cpd:C02266	cpd:C02266;71755	type3
cpd:C02266;71755	cpd:C00181	type4
NA	cpd:C00379;NA	type2
cpd:C00379	cpd:C00379;NA	type3
cpd:C00379;NA	cpd:C00310	type4
20322	cpd:C00379;20322	type2
cpd:C00379	cpd:C00379;20322	type3
cpd:C00379;20322	cpd:C00310	type4
NA	cpd:C00310;NA	type2
cpd:C00310	cpd:C00310;NA	type3
cpd:C00310;NA	cpd:C00379	type4
20322	cpd:C00310;20322	type2
cpd:C00310	cpd:C00310;20322	type3
cpd:C00310;20322	cpd:C00379	type4
58810	cpd:C00800;58810	type2
cpd:C00800	cpd:C00800;58810	type3
cpd:C00800;58810	cpd:C00191	type4
58810	cpd:C00191;58810	type2
cpd:C00191	cpd:C00191;58810	type3
cpd:C00191;58810	cpd:C00800	type4
11677	cpd:C00794;11677	type2
cpd:C00794	cpd:C00794;11677	type3
cpd:C00794;11677	cpd:C00267	type4
11997	cpd:C00794;11997	type2
cpd:C00794	cpd:C00794;11997	type3
cpd:C00794;11997	cpd:C00267	type4
14187	cpd:C00794;14187	type2
cpd:C00794	cpd:C00794;14187	type3
cpd:C00794;14187	cpd:C00267	type4
67861	cpd:C00794;67861	type2
cpd:C00794	cpd:C00794;67861	type3
cpd:C00794;67861	cpd:C00267	type4
11677	cpd:C00267;11677	type2
cpd:C00267	cpd:C00267;11677	type3
cpd:C00267;11677	cpd:C00794	type4
11997	cpd:C00267;11997	type2
cpd:C00267	cpd:C00267;11997	type3
cpd:C00267;11997	cpd:C00794	type4
14187	cpd:C00267;14187	type2
cpd:C00267	cpd:C00267;14187	type3
cpd:C00267;14187	cpd:C00794	type4
67861	cpd:C00267;67861	type2
cpd:C00267	cpd:C00267;67861	type3
cpd:C00267;67861	cpd:C00794	type4
20322	cpd:C00794;20322	type2
cpd:C00794	cpd:C00794;20322	type3
cpd:C00794;20322	cpd:C00095	type4
20322	cpd:C00095;20322	type2
cpd:C00095	cpd:C00095;20322	type3
cpd:C00095;20322	cpd:C00794	type4
16548	cpd:C00095;16548	type2
cpd:C00095	cpd:C00095;16548	type3
cpd:C00095;16548	cpd:C01094	type4
15275	cpd:C00159;15275	type2
cpd:C00159	cpd:C00159;15275	type3
cpd:C00159;15275	cpd:C00275	type4
15277	cpd:C00159;15277	type2
cpd:C00159	cpd:C00159;15277	type3
cpd:C00159;15277	cpd:C00275	type4
212032	cpd:C00159;212032	type2
cpd:C00159	cpd:C00159;212032	type3
cpd:C00159;212032	cpd:C00275	type4
