start	end	type
cpd:C00714	cpd:C00714;4349640	type3
cpd:C00714;4349640	cpd:C00617	type4
4350824	cpd:C00714;4350824	type2
cpd:C00714	cpd:C00714;4350824	type3
cpd:C00714;4350824	cpd:C00617	type4
4351364	cpd:C00714;4351364	type2
cpd:C00714	cpd:C00714;4351364	type3
cpd:C00714;4351364	cpd:C00617	type4
9266160	cpd:C00714;9266160	type2
cpd:C00714	cpd:C00714;9266160	type3
cpd:C00714;9266160	cpd:C00617	type4
9266709	cpd:C00714;9266709	type2
cpd:C00714	cpd:C00714;9266709	type3
cpd:C00714;9266709	cpd:C00617	type4
9269982	cpd:C00714;9269982	type2
cpd:C00714	cpd:C00714;9269982	type3
cpd:C00714;9269982	cpd:C00617	type4
107276997	cpd:C02474;107276997	type2
cpd:C02474	cpd:C02474;107276997	type3
cpd:C02474;107276997	cpd:C00259	type4
4332668	cpd:C02474;4332668	type2
cpd:C02474	cpd:C02474;4332668	type3
cpd:C02474;4332668	cpd:C00259	type4
4349683	cpd:C02474;4349683	type2
cpd:C02474	cpd:C02474;4349683	type3
cpd:C02474;4349683	cpd:C00259	type4
4349687	cpd:C02474;4349687	type2
cpd:C02474	cpd:C02474;4349687	type3
cpd:C02474;4349687	cpd:C00259	type4
4351401	cpd:C02474;4351401	type2
cpd:C02474	cpd:C02474;4351401	type3
cpd:C02474;4351401	cpd:C00259	type4
4351402	cpd:C02474;4351402	type2
cpd:C02474	cpd:C02474;4351402	type3
cpd:C02474;4351402	cpd:C00259	type4
9268316	cpd:C02474;9268316	type2
cpd:C02474	cpd:C02474;9268316	type3
cpd:C02474;9268316	cpd:C00259	type4
9268769	cpd:C02474;9268769	type2
cpd:C02474	cpd:C02474;9268769	type3
cpd:C02474;9268769	cpd:C00259	type4
107276997	cpd:C00259;107276997	type2
cpd:C00259	cpd:C00259;107276997	type3
cpd:C00259;107276997	cpd:C02474	type4
4332668	cpd:C00259;4332668	type2
cpd:C00259	cpd:C00259;4332668	type3
cpd:C00259;4332668	cpd:C02474	type4
4349683	cpd:C00259;4349683	type2
cpd:C00259	cpd:C00259;4349683	type3
cpd:C00259;4349683	cpd:C02474	type4
4349687	cpd:C00259;4349687	type2
cpd:C00259	cpd:C00259;4349687	type3
cpd:C00259;4349687	cpd:C02474	type4
4351401	cpd:C00259;4351401	type2
cpd:C00259	cpd:C00259;4351401	type3
cpd:C00259;4351401	cpd:C02474	type4
4351402	cpd:C00259;4351402	type2
cpd:C00259	cpd:C00259;4351402	type3
cpd:C00259;4351402	cpd:C02474	type4
9268316	cpd:C00259;9268316	type2
cpd:C00259	cpd:C00259;9268316	type3
cpd:C00259;9268316	cpd:C02474	type4
9268769	cpd:C00259;9268769	type2
cpd:C00259	cpd:C00259;9268769	type3
cpd:C00259;9268769	cpd:C02474	type4
4326722	cpd:C02352;4326722	type2
cpd:C02352	cpd:C02352;4326722	type3
cpd:C02352;4326722	cpd:C00181	type4
4337166	cpd:C02352;4337166	type2
cpd:C02352	cpd:C02352;4337166	type3
cpd:C02352;4337166	cpd:C00181	type4
4326722	cpd:C00181;4326722	type2
cpd:C00181	cpd:C00181;4326722	type3
cpd:C00181;4326722	cpd:C02352	type4
4337166	cpd:C00181;4337166	type2
cpd:C00181	cpd:C00181;4337166	type3
cpd:C00181;4337166	cpd:C02352	type4
107276048	cpd:C00190;107276048	type2
cpd:C00190	cpd:C00190;107276048	type3
cpd:C00190;107276048	cpd:C02352	type4
107276048	cpd:C02352;107276048	type2
cpd:C02352	cpd:C02352;107276048	type3
cpd:C02352;107276048	cpd:C00190	type4
NA	cpd:C00935;NA	type2
cpd:C00935	cpd:C00935;NA	type3
cpd:C00935;NA	cpd:C18094	type4
4333393	cpd:C00935;4333393	type2
cpd:C00935	cpd:C00935;4333393	type3
cpd:C00935;4333393	cpd:C18094	type4
4337282	cpd:C00935;4337282	type2
cpd:C00935	cpd:C00935;4337282	type3
cpd:C00935;4337282	cpd:C18094	type4
4343849	cpd:C00935;4343849	type2
cpd:C00935	cpd:C00935;4343849	type3
cpd:C00935;4343849	cpd:C18094	type4
NA	cpd:C18094;NA	type2
cpd:C18094	cpd:C18094;NA	type3
cpd:C18094;NA	cpd:C00935	type4
4333393	cpd:C18094;4333393	type2
cpd:C18094	cpd:C18094;4333393	type3
cpd:C18094;4333393	cpd:C00935	type4
4337282	cpd:C18094;4337282	type2
cpd:C18094	cpd:C18094;4337282	type3
cpd:C18094;4337282	cpd:C00935	type4
4343849	cpd:C18094;4343849	type2
cpd:C18094	cpd:C18094;4343849	type3
cpd:C18094;4343849	cpd:C00935	type4
4334679	cpd:C01132;4334679	type2
cpd:C01132	cpd:C01132;4334679	type3
cpd:C01132;4334679	cpd:C18060	type4
4334679	cpd:C18060;4334679	type2
cpd:C18060	cpd:C18060;4334679	type3
cpd:C18060;4334679	cpd:C01132	type4
4336977	cpd:C18060;4336977	type2
cpd:C18060	cpd:C18060;4336977	type3
cpd:C18060;4336977	cpd:C00203	type4
4344934	cpd:C18060;4344934	type2
cpd:C18060	cpd:C18060;4344934	type3
cpd:C18060;4344934	cpd:C00203	type4
4336977	cpd:C00203;4336977	type2
cpd:C00203	cpd:C00203;4336977	type3
cpd:C00203;4336977	cpd:C18060	type4
4344934	cpd:C00203;4344934	type2
cpd:C00203	cpd:C00203;4344934	type3
cpd:C00203;4344934	cpd:C18060	type4
4331042	cpd:C00925;4331042	type2
cpd:C00925	cpd:C00925;4331042	type3
cpd:C00925;4331042	gl:G13034	type4
4332033	cpd:C00925;4332033	type2
cpd:C00925	cpd:C00925;4332033	type3
cpd:C00925;4332033	gl:G13034	type4
4340299	cpd:C00925;4340299	type2
cpd:C00925	cpd:C00925;4340299	type3
cpd:C00925;4340299	gl:G13034	type4
4343804	cpd:C00925;4343804	type2
cpd:C00925	cpd:C00925;4343804	type3
cpd:C00925;4343804	gl:G13034	type4
4352626	cpd:C00925;4352626	type2
cpd:C00925	cpd:C00925;4352626	type3
cpd:C00925;4352626	gl:G13034	type4
4331042	gl:G13034;4331042	type2
gl:G13034	gl:G13034;4331042	type3
gl:G13034;4331042	cpd:C00925	type4
4332033	gl:G13034;4332033	type2
gl:G13034	gl:G13034;4332033	type3
gl:G13034;4332033	cpd:C00925	type4
4340299	gl:G13034;4340299	type2
gl:G13034	gl:G13034;4340299	type3
gl:G13034;4340299	cpd:C00925	type4
4343804	gl:G13034;4343804	type2
gl:G13034	gl:G13034;4343804	type3
gl:G13034;4343804	cpd:C00925	type4
4352626	gl:G13034;4352626	type2
gl:G13034	gl:G13034;4352626	type3
gl:G13034;4352626	cpd:C00925	type4
4325748	gl:G01977;4325748	type2
gl:G01977	gl:G01977;4325748	type3
gl:G01977;4325748	gl:G13073	type4
4339457	gl:G01977;4339457	type2
gl:G01977	gl:G01977;4339457	type3
gl:G01977;4339457	gl:G13073	type4
4325748	gl:G01977;4325748	type2
gl:G01977	gl:G01977;4325748	type3
gl:G01977;4325748	cpd:C00124	type4
gl:G01977;4325748	gl:G13073	type4
4339457	gl:G01977;4339457	type2
gl:G01977	gl:G01977;4339457	type3
gl:G01977;4339457	cpd:C00124	type4
gl:G01977;4339457	gl:G13073	type4
4325748	cpd:C00124;gl:G13073;4325748	type2
cpd:C00124	cpd:C00124;gl:G13073;4325748	type3
gl:G13073	cpd:C00124;gl:G13073;4325748	type3
cpd:C00124;gl:G13073;4325748	gl:G01977	type4
4339457	cpd:C00124;gl:G13073;4339457	type2
cpd:C00124	cpd:C00124;gl:G13073;4339457	type3
gl:G13073	cpd:C00124;gl:G13073;4339457	type3
cpd:C00124;gl:G13073;4339457	gl:G01977	type4
4326815	gl:G13037;4326815	type2
gl:G13037	gl:G13037;4326815	type3
gl:G13037;4326815	gl:G13038	type4
4337855	gl:G13037;4337855	type2
gl:G13037	gl:G13037;4337855	type3
gl:G13037;4337855	gl:G13038	type4
9271178	gl:G13037;9271178	type2
gl:G13037	gl:G13037;9271178	type3
gl:G13037;9271178	gl:G13038	type4
4326815	gl:G13038;4326815	type2
gl:G13038	gl:G13038;4326815	type3
gl:G13038;4326815	gl:G13037	type4
4337855	gl:G13038;4337855	type2
gl:G13038	gl:G13038;4337855	type3
gl:G13038;4337855	gl:G13037	type4
9271178	gl:G13038;9271178	type2
gl:G13038	gl:G13038;9271178	type3
gl:G13038;9271178	gl:G13037	type4
4324914	gl:G13073;4324914	type2
gl:G13073	gl:G13073;4324914	type3
gl:G13073;4324914	gl:G01391	type4
4332084	gl:G13073;4332084	type2
gl:G13073	gl:G13073;4332084	type3
gl:G13073;4332084	gl:G01391	type4
4337620	gl:G13073;4337620	type2
gl:G13073	gl:G13073;4337620	type3
gl:G13073;4337620	gl:G01391	type4
4338802	gl:G13073;4338802	type2
gl:G13073	gl:G13073;4338802	type3
gl:G13073;4338802	gl:G01391	type4
4343697	gl:G13073;4343697	type2
gl:G13073	gl:G13073;4343697	type3
gl:G13073;4343697	gl:G01391	type4
4324914	gl:G01391;4324914	type2
gl:G01391	gl:G01391;4324914	type3
gl:G01391;4324914	gl:G13073	type4
4332084	gl:G01391;4332084	type2
gl:G01391	gl:G01391;4332084	type3
gl:G01391;4332084	gl:G13073	type4
4337620	gl:G01391;4337620	type2
gl:G01391	gl:G01391;4337620	type3
gl:G01391;4337620	gl:G13073	type4
4338802	gl:G01391;4338802	type2
gl:G01391	gl:G01391;4338802	type3
gl:G01391;4338802	gl:G13073	type4
4343697	gl:G01391;4343697	type2
gl:G01391	gl:G01391;4343697	type3
gl:G01391;4343697	gl:G13073	type4
9270735	gl:G13038;9270735	type2
gl:G13038	gl:G13038;9270735	type3
gl:G13038;9270735	gl:G13039	type4
9270735	gl:G13039;9270735	type2
gl:G13039	gl:G13039;9270735	type3
gl:G13039;9270735	gl:G13038	type4
4324914	gl:G13074;4324914	type2
gl:G13074	gl:G13074;4324914	type3
gl:G13074;4324914	gl:G01391	type4
4332084	gl:G13074;4332084	type2
gl:G13074	gl:G13074;4332084	type3
gl:G13074;4332084	gl:G01391	type4
4337620	gl:G13074;4337620	type2
gl:G13074	gl:G13074;4337620	type3
gl:G13074;4337620	gl:G01391	type4
4338802	gl:G13074;4338802	type2
gl:G13074	gl:G13074;4338802	type3
gl:G13074;4338802	gl:G01391	type4
4343697	gl:G13074;4343697	type2
gl:G13074	gl:G13074;4343697	type3
gl:G13074;4343697	gl:G01391	type4
4324914	gl:G01391;4324914	type2
gl:G01391	gl:G01391;4324914	type3
gl:G01391;4324914	gl:G13074	type4
4332084	gl:G01391;4332084	type2
gl:G01391	gl:G01391;4332084	type3
gl:G01391;4332084	gl:G13074	type4
4337620	gl:G01391;4337620	type2
gl:G01391	gl:G01391;4337620	type3
gl:G01391;4337620	gl:G13074	type4
4338802	gl:G01391;4338802	type2
gl:G01391	gl:G01391;4338802	type3
gl:G01391;4338802	gl:G13074	type4
4343697	gl:G01391;4343697	type2
gl:G01391	gl:G01391;4343697	type3
gl:G01391;4343697	gl:G13074	type4
4347190	cpd:C00641;4347190	type2
cpd:C00641	cpd:C00641;4347190	type3
cpd:C00641;4347190	cpd:C00422	type4
4347190	cpd:C00422;4347190	type2
cpd:C00422	cpd:C00422;4347190	type3
cpd:C00422;4347190	cpd:C00641	type4
NA	cpd:C00641;cpd:C11521;NA	type2
cpd:C00641	cpd:C00641;cpd:C11521;NA	type3
cpd:C11521	cpd:C00641;cpd:C11521;NA	type3
cpd:C00641;cpd:C11521;NA	cpd:C13508	type4
NA	cpd:C13508;NA	type2
cpd:C13508	cpd:C13508;NA	type3
cpd:C13508;NA	cpd:C00641	type4
NA	cpd:C00641;NA	type2
cpd:C00641	cpd:C00641;NA	type3
cpd:C00641;NA	cpd:C13508	type4
4329584	cpd:C03692;4329584	type2
cpd:C03692	cpd:C03692;4329584	type3
cpd:C03692;4329584	cpd:C06037	type4
4332054	cpd:C03692;4332054	type2
cpd:C03692	cpd:C03692;4332054	type3
cpd:C03692;4332054	cpd:C06037	type4
4332372	cpd:C03692;4332372	type2
cpd:C03692	cpd:C03692;4332372	type3
cpd:C03692;4332372	cpd:C06037	type4
4335812	cpd:C03692;4335812	type2
cpd:C03692	cpd:C03692;4335812	type3
cpd:C03692;4335812	cpd:C06037	type4
4349835	cpd:C03692;4349835	type2
cpd:C03692	cpd:C03692;4349835	type3
cpd:C03692;4349835	cpd:C06037	type4
4329584	cpd:C06037;4329584	type2
cpd:C06037	cpd:C06037;4329584	type3
cpd:C06037;4329584	cpd:C03692	type4
4332054	cpd:C06037;4332054	type2
cpd:C06037	cpd:C06037;4332054	type3
cpd:C06037;4332054	cpd:C03692	type4
4332372	cpd:C06037;4332372	type2
cpd:C06037	cpd:C06037;4332372	type3
cpd:C06037;4332372	cpd:C03692	type4
4335812	cpd:C06037;4335812	type2
cpd:C06037	cpd:C06037;4335812	type3
cpd:C06037;4335812	cpd:C03692	type4
4349835	cpd:C06037;4349835	type2
cpd:C06037	cpd:C06037;4349835	type3
cpd:C06037;4349835	cpd:C03692	type4
4327023	cpd:C00422;4327023	type2
cpd:C00422	cpd:C00422;4327023	type3
cpd:C00422;4327023	cpd:C00162	type4
cpd:C00422;4327023	cpd:C00641	type4
4334536	cpd:C00422;4334536	type2
cpd:C00422	cpd:C00422;4334536	type3
cpd:C00422;4334536	cpd:C00162	type4
cpd:C00422;4334536	cpd:C00641	type4
4330511	cpd:C00040;cpd:C00641;4330511	type2
cpd:C00040	cpd:C00040;cpd:C00641;4330511	type3
cpd:C00641	cpd:C00040;cpd:C00641;4330511	type3
cpd:C00040;cpd:C00641;4330511	cpd:C00422	type4
4337743	cpd:C00040;cpd:C00641;4337743	type2
cpd:C00040	cpd:C00040;cpd:C00641;4337743	type3
cpd:C00641	cpd:C00040;cpd:C00641;4337743	type3
cpd:C00040;cpd:C00641;4337743	cpd:C00422	type4
4338045	cpd:C00040;cpd:C00641;4338045	type2
cpd:C00040	cpd:C00040;cpd:C00641;4338045	type3
cpd:C00641	cpd:C00040;cpd:C00641;4338045	type3
cpd:C00040;cpd:C00641;4338045	cpd:C00422	type4
4340911	cpd:C00040;cpd:C00641;4340911	type2
cpd:C00040	cpd:C00040;cpd:C00641;4340911	type3
cpd:C00641	cpd:C00040;cpd:C00641;4340911	type3
cpd:C00040;cpd:C00641;4340911	cpd:C00422	type4
4341317	cpd:C00040;cpd:C00641;4341317	type2
cpd:C00040	cpd:C00040;cpd:C00641;4341317	type3
cpd:C00641	cpd:C00040;cpd:C00641;4341317	type3
cpd:C00040;cpd:C00641;4341317	cpd:C00422	type4
4331045	cpd:C00641;4331045	type2
cpd:C00641	cpd:C00641;4331045	type3
cpd:C00641;4331045	cpd:C03692	type4
4345212	cpd:C00641;4345212	type2
cpd:C00641	cpd:C00641;4345212	type3
cpd:C00641;4345212	cpd:C03692	type4
4347099	cpd:C00641;4347099	type2
cpd:C00641	cpd:C00641;4347099	type3
cpd:C00641;4347099	cpd:C03692	type4
4331045	cpd:C03692;4331045	type2
cpd:C03692	cpd:C03692;4331045	type3
cpd:C03692;4331045	cpd:C00641	type4
4345212	cpd:C03692;4345212	type2
cpd:C03692	cpd:C03692;4345212	type3
cpd:C03692;4345212	cpd:C00641	type4
4347099	cpd:C03692;4347099	type2
cpd:C03692	cpd:C03692;4347099	type3
cpd:C03692;4347099	cpd:C00641	type4
4325474	cpd:C00416;4325474	type2
cpd:C00416	cpd:C00416;4325474	type3
cpd:C00416;4325474	cpd:C00641	type4
4325649	cpd:C00416;4325649	type2
cpd:C00416	cpd:C00416;4325649	type3
cpd:C00416;4325649	cpd:C00641	type4
4326857	cpd:C00416;4326857	type2
cpd:C00416	cpd:C00416;4326857	type3
cpd:C00416;4326857	cpd:C00641	type4
4339026	cpd:C00416;4339026	type2
cpd:C00416	cpd:C00416;4339026	type3
cpd:C00416;4339026	cpd:C00641	type4
4339523	cpd:C00416;4339523	type2
cpd:C00416	cpd:C00416;4339523	type3
cpd:C00416;4339523	cpd:C00641	type4
4345366	cpd:C00416;4345366	type2
cpd:C00416	cpd:C00416;4345366	type3
cpd:C00416;4345366	cpd:C00641	type4
4345367	cpd:C00416;4345367	type2
cpd:C00416	cpd:C00416;4345367	type3
cpd:C00416;4345367	cpd:C00641	type4
4346680	cpd:C00416;4346680	type2
cpd:C00416	cpd:C00416;4346680	type3
cpd:C00416;4346680	cpd:C00641	type4
4350917	cpd:C00416;4350917	type2
cpd:C00416	cpd:C00416;4350917	type3
cpd:C00416;4350917	cpd:C00641	type4
4327023	cpd:C00641;4327023	type2
cpd:C00641	cpd:C00641;4327023	type3
cpd:C00641;4327023	cpd:C00162	type4
cpd:C00641;4327023	cpd:C01885	type4
4334536	cpd:C00641;4334536	type2
cpd:C00641	cpd:C00641;4334536	type3
cpd:C00641;4334536	cpd:C00162	type4
cpd:C00641;4334536	cpd:C01885	type4
4327023	cpd:C00641;4327023	type2
cpd:C00641	cpd:C00641;4327023	type3
cpd:C00641;4327023	cpd:C01885	type4
4334536	cpd:C00641;4334536	type2
cpd:C00641	cpd:C00641;4334536	type3
cpd:C00641;4334536	cpd:C01885	type4
4327023	cpd:C01885;4327023	type2
cpd:C01885	cpd:C01885;4327023	type3
cpd:C01885;4327023	cpd:C00641	type4
4334536	cpd:C01885;4334536	type2
cpd:C01885	cpd:C01885;4334536	type3
cpd:C01885;4334536	cpd:C00641	type4
4327023	cpd:C00040;cpd:C00681;4327023	type2
cpd:C00040	cpd:C00040;cpd:C00681;4327023	type3
cpd:C00681	cpd:C00040;cpd:C00681;4327023	type3
cpd:C00040;cpd:C00681;4327023	cpd:C00416	type4
4327848	cpd:C00040;cpd:C00681;4327848	type2
cpd:C00040	cpd:C00040;cpd:C00681;4327848	type3
cpd:C00681	cpd:C00040;cpd:C00681;4327848	type3
cpd:C00040;cpd:C00681;4327848	cpd:C00416	type4
4330302	cpd:C00040;cpd:C00681;4330302	type2
cpd:C00040	cpd:C00040;cpd:C00681;4330302	type3
cpd:C00681	cpd:C00040;cpd:C00681;4330302	type3
cpd:C00040;cpd:C00681;4330302	cpd:C00416	type4
4334536	cpd:C00040;cpd:C00681;4334536	type2
cpd:C00040	cpd:C00040;cpd:C00681;4334536	type3
cpd:C00681	cpd:C00040;cpd:C00681;4334536	type3
cpd:C00040;cpd:C00681;4334536	cpd:C00416	type4
4339242	cpd:C00040;cpd:C00681;4339242	type2
cpd:C00040	cpd:C00040;cpd:C00681;4339242	type3
cpd:C00681	cpd:C00040;cpd:C00681;4339242	type3
cpd:C00040;cpd:C00681;4339242	cpd:C00416	type4
4349006	cpd:C00040;cpd:C00681;4349006	type2
cpd:C00040	cpd:C00040;cpd:C00681;4349006	type3
cpd:C00681	cpd:C00040;cpd:C00681;4349006	type3
cpd:C00040;cpd:C00681;4349006	cpd:C00416	type4
4350987	cpd:C00040;cpd:C00681;4350987	type2
cpd:C00040	cpd:C00040;cpd:C00681;4350987	type3
cpd:C00681	cpd:C00040;cpd:C00681;4350987	type3
cpd:C00040;cpd:C00681;4350987	cpd:C00416	type4
4327023	cpd:C00681;4327023	type2
cpd:C00681	cpd:C00681;4327023	type3
cpd:C00681;4327023	cpd:C00416	type4
4327848	cpd:C00681;4327848	type2
cpd:C00681	cpd:C00681;4327848	type3
cpd:C00681;4327848	cpd:C00416	type4
4330302	cpd:C00681;4330302	type2
cpd:C00681	cpd:C00681;4330302	type3
cpd:C00681;4330302	cpd:C00416	type4
4334536	cpd:C00681;4334536	type2
cpd:C00681	cpd:C00681;4334536	type3
cpd:C00681;4334536	cpd:C00416	type4
4339242	cpd:C00681;4339242	type2
cpd:C00681	cpd:C00681;4339242	type3
cpd:C00681;4339242	cpd:C00416	type4
4349006	cpd:C00681;4349006	type2
cpd:C00681	cpd:C00681;4349006	type3
cpd:C00681;4349006	cpd:C00416	type4
4350987	cpd:C00681;4350987	type2
cpd:C00681	cpd:C00681;4350987	type3
cpd:C00681;4350987	cpd:C00416	type4
4327023	cpd:C00416;4327023	type2
cpd:C00416	cpd:C00416;4327023	type3
cpd:C00416;4327023	cpd:C00681	type4
4327848	cpd:C00416;4327848	type2
cpd:C00416	cpd:C00416;4327848	type3
cpd:C00416;4327848	cpd:C00681	type4
4330302	cpd:C00416;4330302	type2
cpd:C00416	cpd:C00416;4330302	type3
cpd:C00416;4330302	cpd:C00681	type4
4334536	cpd:C00416;4334536	type2
cpd:C00416	cpd:C00416;4334536	type3
cpd:C00416;4334536	cpd:C00681	type4
4339242	cpd:C00416;4339242	type2
cpd:C00416	cpd:C00416;4339242	type3
cpd:C00416;4339242	cpd:C00681	type4
4349006	cpd:C00416;4349006	type2
cpd:C00416	cpd:C00416;4349006	type3
cpd:C00416;4349006	cpd:C00681	type4
4350987	cpd:C00416;4350987	type2
cpd:C00416	cpd:C00416;4350987	type3
cpd:C00416;4350987	cpd:C00681	type4
4327293	cpd:C01885;4327293	type2
cpd:C01885	cpd:C01885;4327293	type3
cpd:C01885;4327293	cpd:C00116	type4
cpd:C01885;4327293	cpd:C00162	type4
4327366	cpd:C01885;4327366	type2
cpd:C01885	cpd:C01885;4327366	type3
cpd:C01885;4327366	cpd:C00116	type4
cpd:C01885;4327366	cpd:C00162	type4
4333927	cpd:C01885;4333927	type2
cpd:C01885	cpd:C01885;4333927	type3
cpd:C01885;4333927	cpd:C00116	type4
cpd:C01885;4333927	cpd:C00162	type4
4343627	cpd:C01885;4343627	type2
cpd:C01885	cpd:C01885;4343627	type3
cpd:C01885;4343627	cpd:C00116	type4
cpd:C01885;4343627	cpd:C00162	type4
4346971	cpd:C01885;4346971	type2
cpd:C01885	cpd:C01885;4346971	type3
cpd:C01885;4346971	cpd:C00116	type4
cpd:C01885;4346971	cpd:C00162	type4
4327293	cpd:C01885;4327293	type2
cpd:C01885	cpd:C01885;4327293	type3
cpd:C01885;4327293	cpd:C00116	type4
4327366	cpd:C01885;4327366	type2
cpd:C01885	cpd:C01885;4327366	type3
cpd:C01885;4327366	cpd:C00116	type4
4333927	cpd:C01885;4333927	type2
cpd:C01885	cpd:C01885;4333927	type3
cpd:C01885;4333927	cpd:C00116	type4
4343627	cpd:C01885;4343627	type2
cpd:C01885	cpd:C01885;4343627	type3
cpd:C01885;4343627	cpd:C00116	type4
4346971	cpd:C01885;4346971	type2
cpd:C01885	cpd:C01885;4346971	type3
cpd:C01885;4346971	cpd:C00116	type4
4327293	cpd:C00116;4327293	type2
cpd:C00116	cpd:C00116;4327293	type3
cpd:C00116;4327293	cpd:C01885	type4
4327366	cpd:C00116;4327366	type2
cpd:C00116	cpd:C00116;4327366	type3
cpd:C00116;4327366	cpd:C01885	type4
4333927	cpd:C00116;4333927	type2
cpd:C00116	cpd:C00116;4333927	type3
cpd:C00116;4333927	cpd:C01885	type4
4343627	cpd:C00116;4343627	type2
cpd:C00116	cpd:C00116;4343627	type3
cpd:C00116;4343627	cpd:C01885	type4
4346971	cpd:C00116;4346971	type2
cpd:C00116	cpd:C00116;4346971	type3
cpd:C00116;4346971	cpd:C01885	type4
107275959	cpd:C00040;cpd:C00093;107275959	type2
cpd:C00040	cpd:C00040;cpd:C00093;107275959	type3
cpd:C00093	cpd:C00040;cpd:C00093;107275959	type3
cpd:C00040;cpd:C00093;107275959	cpd:C00681	type4
4324826	cpd:C00040;cpd:C00093;4324826	type2
cpd:C00040	cpd:C00040;cpd:C00093;4324826	type3
cpd:C00093	cpd:C00040;cpd:C00093;4324826	type3
cpd:C00040;cpd:C00093;4324826	cpd:C00681	type4
4326672	cpd:C00040;cpd:C00093;4326672	type2
cpd:C00040	cpd:C00040;cpd:C00093;4326672	type3
cpd:C00093	cpd:C00040;cpd:C00093;4326672	type3
cpd:C00040;cpd:C00093;4326672	cpd:C00681	type4
4326728	cpd:C00040;cpd:C00093;4326728	type2
cpd:C00040	cpd:C00040;cpd:C00093;4326728	type3
cpd:C00093	cpd:C00040;cpd:C00093;4326728	type3
cpd:C00040;cpd:C00093;4326728	cpd:C00681	type4
4326982	cpd:C00040;cpd:C00093;4326982	type2
cpd:C00040	cpd:C00040;cpd:C00093;4326982	type3
cpd:C00093	cpd:C00040;cpd:C00093;4326982	type3
cpd:C00040;cpd:C00093;4326982	cpd:C00681	type4
4327112	cpd:C00040;cpd:C00093;4327112	type2
cpd:C00040	cpd:C00040;cpd:C00093;4327112	type3
cpd:C00093	cpd:C00040;cpd:C00093;4327112	type3
cpd:C00040;cpd:C00093;4327112	cpd:C00681	type4
4328061	cpd:C00040;cpd:C00093;4328061	type2
cpd:C00040	cpd:C00040;cpd:C00093;4328061	type3
cpd:C00093	cpd:C00040;cpd:C00093;4328061	type3
cpd:C00040;cpd:C00093;4328061	cpd:C00681	type4
4334681	cpd:C00040;cpd:C00093;4334681	type2
cpd:C00040	cpd:C00040;cpd:C00093;4334681	type3
cpd:C00093	cpd:C00040;cpd:C00093;4334681	type3
cpd:C00040;cpd:C00093;4334681	cpd:C00681	type4
4338289	cpd:C00040;cpd:C00093;4338289	type2
cpd:C00040	cpd:C00040;cpd:C00093;4338289	type3
cpd:C00093	cpd:C00040;cpd:C00093;4338289	type3
cpd:C00040;cpd:C00093;4338289	cpd:C00681	type4
4338951	cpd:C00040;cpd:C00093;4338951	type2
cpd:C00040	cpd:C00040;cpd:C00093;4338951	type3
cpd:C00093	cpd:C00040;cpd:C00093;4338951	type3
cpd:C00040;cpd:C00093;4338951	cpd:C00681	type4
4338997	cpd:C00040;cpd:C00093;4338997	type2
cpd:C00040	cpd:C00040;cpd:C00093;4338997	type3
cpd:C00093	cpd:C00040;cpd:C00093;4338997	type3
cpd:C00040;cpd:C00093;4338997	cpd:C00681	type4
4343455	cpd:C00040;cpd:C00093;4343455	type2
cpd:C00040	cpd:C00040;cpd:C00093;4343455	type3
cpd:C00093	cpd:C00040;cpd:C00093;4343455	type3
cpd:C00040;cpd:C00093;4343455	cpd:C00681	type4
4349502	cpd:C00040;cpd:C00093;4349502	type2
cpd:C00040	cpd:C00040;cpd:C00093;4349502	type3
cpd:C00093	cpd:C00040;cpd:C00093;4349502	type3
cpd:C00040;cpd:C00093;4349502	cpd:C00681	type4
4351119	cpd:C00040;cpd:C00093;4351119	type2
cpd:C00040	cpd:C00040;cpd:C00093;4351119	type3
cpd:C00093	cpd:C00040;cpd:C00093;4351119	type3
cpd:C00040;cpd:C00093;4351119	cpd:C00681	type4
4352530	cpd:C00040;cpd:C00093;4352530	type2
cpd:C00040	cpd:C00040;cpd:C00093;4352530	type3
cpd:C00093	cpd:C00040;cpd:C00093;4352530	type3
cpd:C00040;cpd:C00093;4352530	cpd:C00681	type4
107275959	cpd:C00093;107275959	type2
cpd:C00093	cpd:C00093;107275959	type3
cpd:C00093;107275959	cpd:C00681	type4
4324826	cpd:C00093;4324826	type2
cpd:C00093	cpd:C00093;4324826	type3
cpd:C00093;4324826	cpd:C00681	type4
4326672	cpd:C00093;4326672	type2
cpd:C00093	cpd:C00093;4326672	type3
cpd:C00093;4326672	cpd:C00681	type4
4326728	cpd:C00093;4326728	type2
cpd:C00093	cpd:C00093;4326728	type3
cpd:C00093;4326728	cpd:C00681	type4
4326982	cpd:C00093;4326982	type2
cpd:C00093	cpd:C00093;4326982	type3
cpd:C00093;4326982	cpd:C00681	type4
4327112	cpd:C00093;4327112	type2
cpd:C00093	cpd:C00093;4327112	type3
cpd:C00093;4327112	cpd:C00681	type4
4328061	cpd:C00093;4328061	type2
cpd:C00093	cpd:C00093;4328061	type3
cpd:C00093;4328061	cpd:C00681	type4
4334681	cpd:C00093;4334681	type2
cpd:C00093	cpd:C00093;4334681	type3
cpd:C00093;4334681	cpd:C00681	type4
4338289	cpd:C00093;4338289	type2
cpd:C00093	cpd:C00093;4338289	type3
cpd:C00093;4338289	cpd:C00681	type4
4338951	cpd:C00093;4338951	type2
cpd:C00093	cpd:C00093;4338951	type3
