start	end	type
cpd:C06037	cpd:C06037;AT5G08370	type3
cpd:C06037;AT5G08370	cpd:C03692	type4
AT5G08380	cpd:C06037;AT5G08380	type2
cpd:C06037	cpd:C06037;AT5G08380	type3
cpd:C06037;AT5G08380	cpd:C03692	type4
AT3G06510	cpd:C03692;AT3G06510	type2
cpd:C03692	cpd:C03692;AT3G06510	type3
cpd:C03692;AT3G06510	cpd:C20991	type4
AT3G06510	cpd:C20991;AT3G06510	type2
cpd:C20991	cpd:C20991;AT3G06510	type3
cpd:C20991;AT3G06510	cpd:C03692	type4
AT2G18730	cpd:C00641;AT2G18730	type2
cpd:C00641	cpd:C00641;AT2G18730	type3
cpd:C00641;AT2G18730	cpd:C00416	type4
AT2G20900	cpd:C00641;AT2G20900	type2
cpd:C00641	cpd:C00641;AT2G20900	type3
cpd:C00641;AT2G20900	cpd:C00416	type4
AT4G28130	cpd:C00641;AT4G28130	type2
cpd:C00641	cpd:C00641;AT4G28130	type3
cpd:C00641;AT4G28130	cpd:C00416	type4
AT4G30340	cpd:C00641;AT4G30340	type2
cpd:C00641	cpd:C00641;AT4G30340	type3
cpd:C00641;AT4G30340	cpd:C00416	type4
AT5G07920	cpd:C00641;AT5G07920	type2
cpd:C00641	cpd:C00641;AT5G07920	type3
cpd:C00641;AT5G07920	cpd:C00416	type4
AT5G57690	cpd:C00641;AT5G57690	type2
cpd:C00641	cpd:C00641;AT5G57690	type3
cpd:C00641;AT5G57690	cpd:C00416	type4
AT5G63770	cpd:C00641;AT5G63770	type2
cpd:C00641	cpd:C00641;AT5G63770	type3
cpd:C00641;AT5G63770	cpd:C00416	type4
AT1G14700	cpd:C00681;AT1G14700	type2
cpd:C00681	cpd:C00681;AT1G14700	type3
cpd:C00681;AT1G14700	cpd:C01885	type4
AT1G25230	cpd:C00681;AT1G25230	type2
cpd:C00681	cpd:C00681;AT1G25230	type3
cpd:C00681;AT1G25230	cpd:C01885	type4
AT2G01880	cpd:C00681;AT2G01880	type2
cpd:C00681	cpd:C00681;AT2G01880	type3
cpd:C00681;AT2G01880	cpd:C01885	type4
AT2G01890	cpd:C00681;AT2G01890	type2
cpd:C00681	cpd:C00681;AT2G01890	type3
cpd:C00681;AT2G01890	cpd:C01885	type4
AT3G17790	cpd:C00681;AT3G17790	type2
cpd:C00681	cpd:C00681;AT3G17790	type3
cpd:C00681;AT3G17790	cpd:C01885	type4
AT3G03520	cpd:C00681;AT3G03520	type2
cpd:C00681	cpd:C00681;AT3G03520	type3
cpd:C00681;AT3G03520	cpd:C01885	type4
AT1G14700	cpd:C01885;AT1G14700	type2
cpd:C01885	cpd:C01885;AT1G14700	type3
cpd:C01885;AT1G14700	cpd:C00681	type4
AT1G25230	cpd:C01885;AT1G25230	type2
cpd:C01885	cpd:C01885;AT1G25230	type3
cpd:C01885;AT1G25230	cpd:C00681	type4
AT2G01880	cpd:C01885;AT2G01880	type2
cpd:C01885	cpd:C01885;AT2G01880	type3
cpd:C01885;AT2G01880	cpd:C00681	type4
AT2G01890	cpd:C01885;AT2G01890	type2
cpd:C01885	cpd:C01885;AT2G01890	type3
cpd:C01885;AT2G01890	cpd:C00681	type4
AT3G17790	cpd:C01885;AT3G17790	type2
cpd:C01885	cpd:C01885;AT3G17790	type3
cpd:C01885;AT3G17790	cpd:C00681	type4
AT3G03520	cpd:C01885;AT3G03520	type2
cpd:C01885	cpd:C01885;AT3G03520	type3
cpd:C01885;AT3G03520	cpd:C00681	type4
AT5G07370	cpd:C01245;AT5G07370	type2
cpd:C01245	cpd:C01245;AT5G07370	type3
cpd:C01245;AT5G07370	cpd:C11555	type4
AT5G61760	cpd:C01245;AT5G61760	type2
cpd:C01245	cpd:C01245;AT5G61760	type3
cpd:C01245;AT5G61760	cpd:C11555	type4
AT5G07370	cpd:C11555;AT5G07370	type2
cpd:C11555	cpd:C11555;AT5G07370	type3
cpd:C11555;AT5G07370	cpd:C01245	type4
AT5G61760	cpd:C11555;AT5G61760	type2
cpd:C11555	cpd:C11555;AT5G61760	type3
cpd:C11555;AT5G61760	cpd:C01245	type4
AT5G07370	cpd:C11555;AT5G07370	type2
cpd:C11555	cpd:C11555;AT5G07370	type3
cpd:C11555;AT5G07370	cpd:C01284	type4
AT5G61760	cpd:C11555;AT5G61760	type2
cpd:C11555	cpd:C11555;AT5G61760	type3
cpd:C11555;AT5G61760	cpd:C01284	type4
AT5G07370	cpd:C01284;AT5G07370	type2
cpd:C01284	cpd:C01284;AT5G07370	type3
cpd:C01284;AT5G07370	cpd:C11555	type4
AT5G61760	cpd:C01284;AT5G61760	type2
cpd:C01284	cpd:C01284;AT5G61760	type3
cpd:C01284;AT5G61760	cpd:C11555	type4
AT3G19420	cpd:C05981;AT3G19420	type2
cpd:C05981	cpd:C05981;AT3G19420	type3
cpd:C05981;AT3G19420	cpd:C04637	type4
AT3G50110	cpd:C05981;AT3G50110	type2
cpd:C05981	cpd:C05981;AT3G50110	type3
cpd:C05981;AT3G50110	cpd:C04637	type4
AT5G39400	cpd:C05981;AT5G39400	type2
cpd:C05981	cpd:C05981;AT5G39400	type3
cpd:C05981;AT5G39400	cpd:C04637	type4
AT1G09870	cpd:C01272;AT1G09870	type2
cpd:C01272	cpd:C01272;AT1G09870	type3
cpd:C01272;AT1G09870	cpd:C01245	type4
AT1G09870	cpd:C01245;AT1G09870	type2
cpd:C01245	cpd:C01245;AT1G09870	type3
cpd:C01245;AT1G09870	cpd:C01272	type4
AT1G34120	cpd:C01272;AT1G34120	type2
cpd:C01272	cpd:C01272;AT1G34120	type3
cpd:C01272;AT1G34120	cpd:C01243	type4
AT4G18010	cpd:C01272;AT4G18010	type2
cpd:C01272	cpd:C01272;AT4G18010	type3
cpd:C01272;AT4G18010	cpd:C01243	type4
AT1G34120	cpd:C01243;AT1G34120	type2
cpd:C01243	cpd:C01243;AT1G34120	type3
cpd:C01243;AT1G34120	cpd:C01272	type4
AT4G18010	cpd:C01243;AT4G18010	type2
cpd:C01243	cpd:C01243;AT4G18010	type3
cpd:C01243;AT4G18010	cpd:C01272	type4
AT2G43980	cpd:C01243;AT2G43980	type2
cpd:C01243	cpd:C01243;AT2G43980	type3
cpd:C01243;AT2G43980	cpd:C01272	type4
AT4G08170	cpd:C01243;AT4G08170	type2
cpd:C01243	cpd:C01243;AT4G08170	type3
cpd:C01243;AT4G08170	cpd:C01272	type4
AT4G33770	cpd:C01243;AT4G33770	type2
cpd:C01243	cpd:C01243;AT4G33770	type3
cpd:C01243;AT4G33770	cpd:C01272	type4
AT5G16760	cpd:C01243;AT5G16760	type2
cpd:C01243	cpd:C01243;AT5G16760	type3
cpd:C01243;AT5G16760	cpd:C01272	type4
AT2G43980	cpd:C01243;AT2G43980	type2
cpd:C01243	cpd:C01243;AT2G43980	type3
cpd:C01243;AT2G43980	cpd:C04477	type4
AT4G08170	cpd:C01243;AT4G08170	type2
cpd:C01243	cpd:C01243;AT4G08170	type3
cpd:C01243;AT4G08170	cpd:C04477	type4
AT4G33770	cpd:C01243;AT4G33770	type2
cpd:C01243	cpd:C01243;AT4G33770	type3
cpd:C01243;AT4G33770	cpd:C04477	type4
AT5G16760	cpd:C01243;AT5G16760	type2
cpd:C01243	cpd:C01243;AT5G16760	type3
cpd:C01243;AT5G16760	cpd:C04477	type4
AT2G43980	cpd:C04477;AT2G43980	type2
cpd:C04477	cpd:C04477;AT2G43980	type3
cpd:C04477;AT2G43980	cpd:C01243	type4
AT4G08170	cpd:C04477;AT4G08170	type2
cpd:C04477	cpd:C04477;AT4G08170	type3
cpd:C04477;AT4G08170	cpd:C01243	type4
AT4G33770	cpd:C04477;AT4G33770	type2
cpd:C04477	cpd:C04477;AT4G33770	type3
cpd:C04477;AT4G33770	cpd:C01243	type4
AT5G16760	cpd:C04477;AT5G16760	type2
cpd:C04477	cpd:C04477;AT5G16760	type3
cpd:C04477;AT5G16760	cpd:C01243	type4
AT5G07370	cpd:C04477;AT5G07370	type2
cpd:C04477	cpd:C04477;AT5G07370	type3
cpd:C04477;AT5G07370	cpd:C01284	type4
AT5G61760	cpd:C04477;AT5G61760	type2
cpd:C04477	cpd:C04477;AT5G61760	type3
cpd:C04477;AT5G61760	cpd:C01284	type4
AT5G07370	cpd:C01284;AT5G07370	type2
cpd:C01284	cpd:C01284;AT5G07370	type3
cpd:C01284;AT5G07370	cpd:C04477	type4
AT5G61760	cpd:C01284;AT5G61760	type2
cpd:C01284	cpd:C01284;AT5G61760	type3
cpd:C01284;AT5G61760	cpd:C04477	type4
AT4G08170	cpd:C04520;AT4G08170	type2
cpd:C04520	cpd:C04520;AT4G08170	type3
cpd:C04520;AT4G08170	cpd:C01284	type4
AT4G33770	cpd:C04520;AT4G33770	type2
cpd:C04520	cpd:C04520;AT4G33770	type3
cpd:C04520;AT4G33770	cpd:C01284	type4
AT5G16760	cpd:C04520;AT5G16760	type2
cpd:C04520	cpd:C04520;AT5G16760	type3
cpd:C04520;AT5G16760	cpd:C01284	type4
AT4G08170	cpd:C01284;AT4G08170	type2
cpd:C01284	cpd:C01284;AT4G08170	type3
cpd:C01284;AT4G08170	cpd:C04520	type4
AT4G33770	cpd:C01284;AT4G33770	type2
cpd:C01284	cpd:C01284;AT4G33770	type3
cpd:C01284;AT4G33770	cpd:C04520	type4
AT5G16760	cpd:C01284;AT5G16760	type2
cpd:C01284	cpd:C01284;AT5G16760	type3
cpd:C01284;AT5G16760	cpd:C04520	type4
AT1G34120	cpd:C01245;AT1G34120	type2
cpd:C01245	cpd:C01245;AT1G34120	type3
cpd:C01245;AT1G34120	cpd:C01220	type4
AT4G18010	cpd:C01245;AT4G18010	type2
cpd:C01245	cpd:C01245;AT4G18010	type3
cpd:C01245;AT4G18010	cpd:C01220	type4
AT1G34120	cpd:C01220;AT1G34120	type2
cpd:C01220	cpd:C01220;AT1G34120	type3
cpd:C01220;AT1G34120	cpd:C01245	type4
AT4G18010	cpd:C01220;AT4G18010	type2
cpd:C01220	cpd:C01220;AT4G18010	type3
cpd:C01220;AT4G18010	cpd:C01245	type4
AT5G09290	cpd:C01243;AT5G09290	type2
cpd:C01243	cpd:C01243;AT5G09290	type3
cpd:C01243;AT5G09290	cpd:C04063	type4
AT5G63980	cpd:C01243;AT5G63980	type2
cpd:C01243	cpd:C01243;AT5G63980	type3
cpd:C01243;AT5G63980	cpd:C04063	type4
AT5G63990	cpd:C01243;AT5G63990	type2
cpd:C01243	cpd:C01243;AT5G63990	type3
cpd:C01243;AT5G63990	cpd:C04063	type4
AT5G64000	cpd:C01243;AT5G64000	type2
cpd:C01243	cpd:C01243;AT5G64000	type3
cpd:C01243;AT5G64000	cpd:C04063	type4
AT5G09290	cpd:C04063;AT5G09290	type2
cpd:C04063	cpd:C04063;AT5G09290	type3
cpd:C04063;AT5G09290	cpd:C01243	type4
AT5G63980	cpd:C04063;AT5G63980	type2
cpd:C04063	cpd:C04063;AT5G63980	type3
cpd:C04063;AT5G63980	cpd:C01243	type4
AT5G63990	cpd:C04063;AT5G63990	type2
cpd:C04063	cpd:C04063;AT5G63990	type3
cpd:C04063;AT5G63990	cpd:C01243	type4
AT5G64000	cpd:C04063;AT5G64000	type2
cpd:C04063	cpd:C04063;AT5G64000	type3
cpd:C04063;AT5G64000	cpd:C01243	type4
AT5G09290	cpd:C01220;AT5G09290	type2
cpd:C01220	cpd:C01220;AT5G09290	type3
cpd:C01220;AT5G09290	cpd:C03546	type4
AT5G63980	cpd:C01220;AT5G63980	type2
cpd:C01220	cpd:C01220;AT5G63980	type3
cpd:C01220;AT5G63980	cpd:C03546	type4
AT5G63990	cpd:C01220;AT5G63990	type2
cpd:C01220	cpd:C01220;AT5G63990	type3
cpd:C01220;AT5G63990	cpd:C03546	type4
AT5G64000	cpd:C01220;AT5G64000	type2
cpd:C01220	cpd:C01220;AT5G64000	type3
cpd:C01220;AT5G64000	cpd:C03546	type4
AT5G09290	cpd:C03546;AT5G09290	type2
cpd:C03546	cpd:C03546;AT5G09290	type3
cpd:C03546;AT5G09290	cpd:C01220	type4
AT5G63980	cpd:C03546;AT5G63980	type2
cpd:C03546	cpd:C03546;AT5G63980	type3
cpd:C03546;AT5G63980	cpd:C01220	type4
AT5G63990	cpd:C03546;AT5G63990	type2
cpd:C03546	cpd:C03546;AT5G63990	type3
cpd:C03546;AT5G63990	cpd:C01220	type4
AT5G64000	cpd:C03546;AT5G64000	type2
cpd:C03546	cpd:C03546;AT5G64000	type3
cpd:C03546;AT5G64000	cpd:C01220	type4
AT2G22240	cpd:C00092;AT2G22240	type2
cpd:C00092	cpd:C00092;AT2G22240	type3
cpd:C00092;AT2G22240	cpd:C04006	type4
AT4G39800	cpd:C00092;AT4G39800	type2
cpd:C00092	cpd:C00092;AT4G39800	type3
cpd:C00092;AT4G39800	cpd:C04006	type4
AT5G10170	cpd:C00092;AT5G10170	type2
cpd:C00092	cpd:C00092;AT5G10170	type3
cpd:C00092;AT5G10170	cpd:C04006	type4
AT2G22240	cpd:C04006;AT2G22240	type2
cpd:C04006	cpd:C04006;AT2G22240	type3
cpd:C04006;AT2G22240	cpd:C00092	type4
AT4G39800	cpd:C04006;AT4G39800	type2
cpd:C04006	cpd:C04006;AT4G39800	type3
cpd:C04006;AT4G39800	cpd:C00092	type4
AT5G10170	cpd:C04006;AT5G10170	type2
cpd:C04006	cpd:C04006;AT5G10170	type3
cpd:C04006;AT5G10170	cpd:C00092	type4
AT1G31190	cpd:C03546;AT1G31190	type2
cpd:C03546	cpd:C03546;AT1G31190	type3
cpd:C03546;AT1G31190	cpd:C00137	type4
AT3G02870	cpd:C03546;AT3G02870	type2
cpd:C03546	cpd:C03546;AT3G02870	type3
cpd:C03546;AT3G02870	cpd:C00137	type4
AT4G39120	cpd:C03546;AT4G39120	type2
cpd:C03546	cpd:C03546;AT4G39120	type3
cpd:C03546;AT4G39120	cpd:C00137	type4
AT1G31190	cpd:C00137;AT1G31190	type2
cpd:C00137	cpd:C00137;AT1G31190	type3
cpd:C00137;AT1G31190	cpd:C03546	type4
AT3G02870	cpd:C00137;AT3G02870	type2
cpd:C00137	cpd:C00137;AT3G02870	type3
cpd:C00137;AT3G02870	cpd:C03546	type4
AT4G39120	cpd:C00137;AT4G39120	type2
cpd:C00137	cpd:C00137;AT4G39120	type3
cpd:C00137;AT4G39120	cpd:C03546	type4
AT1G31190	cpd:C04006;AT1G31190	type2
cpd:C04006	cpd:C04006;AT1G31190	type3
cpd:C04006;AT1G31190	cpd:C00137	type4
AT3G02870	cpd:C04006;AT3G02870	type2
cpd:C04006	cpd:C04006;AT3G02870	type3
cpd:C04006;AT3G02870	cpd:C00137	type4
AT4G39120	cpd:C04006;AT4G39120	type2
cpd:C04006	cpd:C04006;AT4G39120	type3
cpd:C04006;AT4G39120	cpd:C00137	type4
AT5G58730	cpd:C00137;AT5G58730	type2
cpd:C00137	cpd:C00137;AT5G58730	type3
cpd:C00137;AT5G58730	cpd:C04006	type4
AT5G58730	cpd:C04006;AT5G58730	type2
cpd:C04006	cpd:C04006;AT5G58730	type3
cpd:C04006;AT5G58730	cpd:C00137	type4
AT1G49340	cpd:C01194;AT1G49340	type2
cpd:C01194	cpd:C01194;AT1G49340	type3
cpd:C01194;AT1G49340	cpd:C01277	type4
AT1G51040	cpd:C01194;AT1G51040	type2
cpd:C01194	cpd:C01194;AT1G51040	type3
cpd:C01194;AT1G51040	cpd:C01277	type4
AT5G09350	cpd:C01194;AT5G09350	type2
cpd:C01194	cpd:C01194;AT5G09350	type3
cpd:C01194;AT5G09350	cpd:C01277	type4
AT5G64070	cpd:C01194;AT5G64070	type2
cpd:C01194	cpd:C01194;AT5G64070	type3
cpd:C01194;AT5G64070	cpd:C01277	type4
AT1G07230	cpd:C01194;AT1G07230	type2
cpd:C01194	cpd:C01194;AT1G07230	type3
cpd:C01194;AT1G07230	cpd:C01177	type4
AT2G26870	cpd:C01194;AT2G26870	type2
cpd:C01194	cpd:C01194;AT2G26870	type3
cpd:C01194;AT2G26870	cpd:C01177	type4
AT3G03530	cpd:C01194;AT3G03530	type2
cpd:C01194	cpd:C01194;AT3G03530	type3
cpd:C01194;AT3G03530	cpd:C01177	type4
AT3G03540	cpd:C01194;AT3G03540	type2
cpd:C01194	cpd:C01194;AT3G03540	type3
cpd:C01194;AT3G03540	cpd:C01177	type4
AT3G48610	cpd:C01194;AT3G48610	type2
cpd:C01194	cpd:C01194;AT3G48610	type3
cpd:C01194;AT3G48610	cpd:C01177	type4
AT2G40116	cpd:C01194;AT2G40116	type2
cpd:C01194	cpd:C01194;AT2G40116	type3
cpd:C01194;AT2G40116	cpd:C01177	type4
AT3G08510	cpd:C01194;AT3G08510	type2
cpd:C01194	cpd:C01194;AT3G08510	type3
cpd:C01194;AT3G08510	cpd:C01177	type4
AT3G55940	cpd:C01194;AT3G55940	type2
cpd:C01194	cpd:C01194;AT3G55940	type3
cpd:C01194;AT3G55940	cpd:C01177	type4
AT4G38530	cpd:C01194;AT4G38530	type2
cpd:C01194	cpd:C01194;AT4G38530	type3
cpd:C01194;AT4G38530	cpd:C01177	type4
AT5G58670	cpd:C01194;AT5G58670	type2
cpd:C01194	cpd:C01194;AT5G58670	type3
cpd:C01194;AT5G58670	cpd:C01177	type4
AT5G58690	cpd:C01194;AT5G58690	type2
cpd:C01194	cpd:C01194;AT5G58690	type3
cpd:C01194;AT5G58690	cpd:C01177	type4
AT5G58700	cpd:C01194;AT5G58700	type2
cpd:C01194	cpd:C01194;AT5G58700	type3
cpd:C01194;AT5G58700	cpd:C01177	type4
AT1G07230	cpd:C01177;AT1G07230	type2
cpd:C01177	cpd:C01177;AT1G07230	type3
cpd:C01177;AT1G07230	cpd:C01194	type4
AT2G26870	cpd:C01177;AT2G26870	type2
cpd:C01177	cpd:C01177;AT2G26870	type3
cpd:C01177;AT2G26870	cpd:C01194	type4
AT3G03530	cpd:C01177;AT3G03530	type2
cpd:C01177	cpd:C01177;AT3G03530	type3
cpd:C01177;AT3G03530	cpd:C01194	type4
AT3G03540	cpd:C01177;AT3G03540	type2
cpd:C01177	cpd:C01177;AT3G03540	type3
cpd:C01177;AT3G03540	cpd:C01194	type4
AT3G48610	cpd:C01177;AT3G48610	type2
cpd:C01177	cpd:C01177;AT3G48610	type3
cpd:C01177;AT3G48610	cpd:C01194	type4
AT2G40116	cpd:C01177;AT2G40116	type2
cpd:C01177	cpd:C01177;AT2G40116	type3
cpd:C01177;AT2G40116	cpd:C01194	type4
AT3G08510	cpd:C01177;AT3G08510	type2
cpd:C01177	cpd:C01177;AT3G08510	type3
cpd:C01177;AT3G08510	cpd:C01194	type4
AT3G55940	cpd:C01177;AT3G55940	type2
cpd:C01177	cpd:C01177;AT3G55940	type3
cpd:C01177;AT3G55940	cpd:C01194	type4
AT4G38530	cpd:C01177;AT4G38530	type2
cpd:C01177	cpd:C01177;AT4G38530	type3
cpd:C01177;AT4G38530	cpd:C01194	type4
AT5G58670	cpd:C01177;AT5G58670	type2
cpd:C01177	cpd:C01177;AT5G58670	type3
cpd:C01177;AT5G58670	cpd:C01194	type4
AT5G58690	cpd:C01177;AT5G58690	type2
cpd:C01177	cpd:C01177;AT5G58690	type3
cpd:C01177;AT5G58690	cpd:C01194	type4
AT5G58700	cpd:C01177;AT5G58700	type2
cpd:C01177	cpd:C01177;AT5G58700	type3
cpd:C01177;AT5G58700	cpd:C01194	type4
AT1G01460	cpd:C01277;AT1G01460	type2
cpd:C01277	cpd:C01277;AT1G01460	type3
cpd:C01277;AT1G01460	cpd:C04637	type4
AT1G10900	cpd:C01277;AT1G10900	type2
cpd:C01277	cpd:C01277;AT1G10900	type3
cpd:C01277;AT1G10900	cpd:C04637	type4
AT1G21980	cpd:C01277;AT1G21980	type2
cpd:C01277	cpd:C01277;AT1G21980	type3
cpd:C01277;AT1G21980	cpd:C04637	type4
AT1G60890	cpd:C01277;AT1G60890	type2
cpd:C01277	cpd:C01277;AT1G60890	type3
cpd:C01277;AT1G60890	cpd:C04637	type4
AT1G77740	cpd:C01277;AT1G77740	type2
cpd:C01277	cpd:C01277;AT1G77740	type3
cpd:C01277;AT1G77740	cpd:C04637	type4
AT2G26420	cpd:C01277;AT2G26420	type2
cpd:C01277	cpd:C01277;AT2G26420	type3
cpd:C01277;AT2G26420	cpd:C04637	type4
AT2G41210	cpd:C01277;AT2G41210	type2
cpd:C01277	cpd:C01277;AT2G41210	type3
cpd:C01277;AT2G41210	cpd:C04637	type4
AT3G07960	cpd:C01277;AT3G07960	type2
cpd:C01277	cpd:C01277;AT3G07960	type3
cpd:C01277;AT3G07960	cpd:C04637	type4
AT3G09920	cpd:C01277;AT3G09920	type2
cpd:C01277	cpd:C01277;AT3G09920	type3
cpd:C01277;AT3G09920	cpd:C04637	type4
AT3G56960	cpd:C01277;AT3G56960	type2
cpd:C01277	cpd:C01277;AT3G56960	type3
cpd:C01277;AT3G56960	cpd:C04637	type4
AT4G01190	cpd:C01277;AT4G01190	type2
cpd:C01277	cpd:C01277;AT4G01190	type3
cpd:C01277;AT4G01190	cpd:C04637	type4
AT1G60490	cpd:C01194;AT1G60490	type2
cpd:C01194	cpd:C01194;AT1G60490	type3
cpd:C01194;AT1G60490	cpd:C04549	type4
AT3G10550	cpd:C04549;AT3G10550	type2
cpd:C04549	cpd:C04549;AT3G10550	type3
cpd:C04549;AT3G10550	cpd:C01194	type4
AT5G04540	cpd:C04549;AT5G04540	type2
cpd:C04549	cpd:C04549;AT5G04540	type3
cpd:C04549;AT5G04540	cpd:C01194	type4
AT3G19420	cpd:C04549;AT3G19420	type2
cpd:C04549	cpd:C04549;AT3G19420	type3
cpd:C04549;AT3G19420	cpd:C01194	type4
AT3G50110	cpd:C04549;AT3G50110	type2
cpd:C04549	cpd:C04549;AT3G50110	type3
cpd:C04549;AT3G50110	cpd:C01194	type4
AT5G39400	cpd:C04549;AT5G39400	type2
cpd:C04549	cpd:C04549;AT5G39400	type3
cpd:C04549;AT5G39400	cpd:C01194	type4
AT3G10550	cpd:C01194;AT3G10550	type2
cpd:C01194	cpd:C01194;AT3G10550	type3
cpd:C01194;AT3G10550	cpd:C04549	type4
AT5G04540	cpd:C01194;AT5G04540	type2
cpd:C01194	cpd:C01194;AT5G04540	type3
cpd:C01194;AT5G04540	cpd:C04549	type4
AT3G19420	cpd:C01194;AT3G19420	type2
cpd:C01194	cpd:C01194;AT3G19420	type3
cpd:C01194;AT3G19420	cpd:C04549	type4
AT3G50110	cpd:C01194;AT3G50110	type2
cpd:C01194	cpd:C01194;AT3G50110	type3
cpd:C01194;AT3G50110	cpd:C04549	type4
AT5G39400	cpd:C01194;AT5G39400	type2
cpd:C01194	cpd:C01194;AT5G39400	type3
cpd:C01194;AT5G39400	cpd:C04549	type4
AT1G31190	cpd:C01177;AT1G31190	type2
cpd:C01177	cpd:C01177;AT1G31190	type3
cpd:C01177;AT1G31190	cpd:C00137	type4
AT3G02870	cpd:C01177;AT3G02870	type2
cpd:C01177	cpd:C01177;AT3G02870	type3
cpd:C01177;AT3G02870	cpd:C00137	type4
AT4G39120	cpd:C01177;AT4G39120	type2
cpd:C01177	cpd:C01177;AT4G39120	type3
cpd:C01177;AT4G39120	cpd:C00137	type4
AT1G31190	cpd:C00137;AT1G31190	type2
cpd:C00137	cpd:C00137;AT1G31190	type3
cpd:C00137;AT1G31190	cpd:C01177	type4
AT3G02870	cpd:C00137;AT3G02870	type2
cpd:C00137	cpd:C00137;AT3G02870	type3
cpd:C00137;AT3G02870	cpd:C01177	type4
AT4G39120	cpd:C00137;AT4G39120	type2
cpd:C00137	cpd:C00137;AT4G39120	type3
cpd:C00137;AT4G39120	cpd:C01177	type4
AT2G40116	cpd:C04637;AT2G40116	type2
cpd:C04637	cpd:C04637;AT2G40116	type3
cpd:C04637;AT2G40116	cpd:C00641	type4
cpd:C04637;AT2G40116	cpd:C01245	type4
AT3G08510	cpd:C04637;AT3G08510	type2
cpd:C04637	cpd:C04637;AT3G08510	type3
cpd:C04637;AT3G08510	cpd:C00641	type4
cpd:C04637;AT3G08510	cpd:C01245	type4
AT3G55940	cpd:C04637;AT3G55940	type2
cpd:C04637	cpd:C04637;AT3G55940	type3
cpd:C04637;AT3G55940	cpd:C00641	type4
cpd:C04637;AT3G55940	cpd:C01245	type4
AT4G38530	cpd:C04637;AT4G38530	type2
cpd:C04637	cpd:C04637;AT4G38530	type3
cpd:C04637;AT4G38530	cpd:C00641	type4
cpd:C04637;AT4G38530	cpd:C01245	type4
AT5G58670	cpd:C04637;AT5G58670	type2
cpd:C04637	cpd:C04637;AT5G58670	type3
cpd:C04637;AT5G58670	cpd:C00641	type4
cpd:C04637;AT5G58670	cpd:C01245	type4
AT5G58690	cpd:C04637;AT5G58690	type2
cpd:C04637	cpd:C04637;AT5G58690	type3
cpd:C04637;AT5G58690	cpd:C00641	type4
cpd:C04637;AT5G58690	cpd:C01245	type4
AT5G58700	cpd:C04637;AT5G58700	type2
cpd:C04637	cpd:C04637;AT5G58700	type3
cpd:C04637;AT5G58700	cpd:C00641	type4
cpd:C04637;AT5G58700	cpd:C01245	type4
AT2G40116	cpd:C04637;AT2G40116	type2
cpd:C04637	cpd:C04637;AT2G40116	type3
cpd:C04637;AT2G40116	cpd:C01245	type4
AT3G08510	cpd:C04637;AT3G08510	type2
cpd:C04637	cpd:C04637;AT3G08510	type3
cpd:C04637;AT3G08510	cpd:C01245	type4
AT3G55940	cpd:C04637;AT3G55940	type2
cpd:C04637	cpd:C04637;AT3G55940	type3
cpd:C04637;AT3G55940	cpd:C01245	type4
AT4G38530	cpd:C04637;AT4G38530	type2
cpd:C04637	cpd:C04637;AT4G38530	type3
cpd:C04637;AT4G38530	cpd:C01245	type4
AT5G58670	cpd:C04637;AT5G58670	type2
cpd:C04637	cpd:C04637;AT5G58670	type3
cpd:C04637;AT5G58670	cpd:C01245	type4
AT5G58690	cpd:C04637;AT5G58690	type2
cpd:C04637	cpd:C04637;AT5G58690	type3
cpd:C04637;AT5G58690	cpd:C01245	type4
AT5G58700	cpd:C04637;AT5G58700	type2
cpd:C04637	cpd:C04637;AT5G58700	type3
cpd:C04637;AT5G58700	cpd:C01245	type4
AT2G40116	cpd:C01245;AT2G40116	type2
cpd:C01245	cpd:C01245;AT2G40116	type3
cpd:C01245;AT2G40116	cpd:C04637	type4
AT3G08510	cpd:C01245;AT3G08510	type2
cpd:C01245	cpd:C01245;AT3G08510	type3
cpd:C01245;AT3G08510	cpd:C04637	type4
AT3G55940	cpd:C01245;AT3G55940	type2
cpd:C01245	cpd:C01245;AT3G55940	type3
cpd:C01245;AT3G55940	cpd:C04637	type4
AT4G38530	cpd:C01245;AT4G38530	type2
cpd:C01245	cpd:C01245;AT4G38530	type3
cpd:C01245;AT4G38530	cpd:C04637	type4
AT5G58670	cpd:C01245;AT5G58670	type2
cpd:C01245	cpd:C01245;AT5G58670	type3
cpd:C01245;AT5G58670	cpd:C04637	type4
AT5G58690	cpd:C01245;AT5G58690	type2
cpd:C01245	cpd:C01245;AT5G58690	type3
cpd:C01245;AT5G58690	cpd:C04637	type4
AT5G58700	cpd:C01245;AT5G58700	type2
cpd:C01245	cpd:C01245;AT5G58700	type3
cpd:C01245;AT5G58700	cpd:C04637	type4
AT1G22100	cpd:C01284;AT1G22100	type2
cpd:C01284	cpd:C01284;AT1G22100	type3
cpd:C01284;AT1G22100	cpd:C01204	type4
AT1G58643	cpd:C01284;AT1G58643	type2
cpd:C01284	cpd:C01284;AT1G58643	type3
cpd:C01284;AT1G58643	cpd:C01204	type4
AT1G58936	cpd:C01284;AT1G58936	type2
cpd:C01284	cpd:C01284;AT1G58936	type3
cpd:C01284;AT1G58936	cpd:C01204	type4
AT1G59312	cpd:C01284;AT1G59312	type2
cpd:C01284	cpd:C01284;AT1G59312	type3
